,dialog
394,"SAVE THE RHETORICAL BULLSHIT, HILLARY RODHAM CLINTON, 'CAUSE IT AIN'T GONNA FUCKING HAPPEN."
395,THAT'S SOME OF THE BEST SHIT I'VE EVER HEARD.
396,"DANNY, NO."
397,"I FEEL SORRY FOR YOU, DANNY."
398,"I KNOW YOU DON'T BELIEVE ANY OF THAT SHIT, RIGHT?"
399,"SHUT UP, DAVINA."
400,NO. YOU SHUT THE FUCK UP.
401,"GET OUT OF THE HOUSE NOW, YOU PIECE OF SHIT."
402,IS THAT ANY WAY TO TALK TO A GUEST?
403,A FRIEND OF THE FAMILY?
404,"DEREK HATES YOU, AND YOU DON'T EVEN REALIZE IT."
405,"HEY, HEY, HOW DO YOU KNOW WHO I HATE, DAVINA?"
406,FUCKIN' A. BACK FROM THE DEAD.
407,GOD BLESS JESUS CHRIST.
408,"GOD, I THINK YOU LOST WEIGHT, MAN."
409,I CAN GET MY ARMS ALMOST ALL THE WAY AROUND YOU.
410,LOOK AT THIS HAIR. HOLY SHIT.
411,I TOLD HIM IT'S GOTTA GO.
412,GRAB YOUR JACKET. LET'S GET THE FUCK OUT OF HERE.
413,ALL RIGHT. I WANT TO TALK TO HIM. ONE SECOND.
414,"HEY, LISTEN."
415,DID YOU PULL SOME KIND OF SHIT IN SCHOOL TODAY?
416,NO. JUST THE USUAL.
417,"I'M TELLING YOU, MAN."
418,THIS KID IS AWESOME AS HELL.
419,DID YOU TURN IN A PAPER ON MEIN KAMPF?
420,YEAH.
421,SWEENEY PROBABLY SHIT HIS PANTS.
422,"HE DID, MAN."
423,"WAS THAT YOUR IDEA, OR DID CAMERON PUT YOU UP TO THAT?"
424,DID HE TELL YOU TO DO THAT?
425,"NO, MAN. I THOUGHT IT WOULD BE COOL."
426,"HOW'D YOU KNOW, THOUGH?"
427,IT DOESN'T MATTER HOW I KNEW.
428,THIS KID IS SMART AS HELL.
429,WAS THAT SWEENEY ON THE PHONE?
430,YEAH. SWEENEY CALLED AND TOLD ME.
431,"GOD, I HATE THAT FUCKING NIGGER, MAN."
432,HE'S GOTTA GET A FUCKING LIFE.
433,"NO, NO, NO."
434,"SWEENEY'S A GOOD TEACHER, ALL RIGHT?"
435,SWEENEY IS A NIGGER ON A POWER TRIP.
436,"THAT'S WHAT HE WAS LIKE WHEN WE WERE THERE, AND THAT'S HOW HE IS NOW."
437,SETH!
438,FUCK THAT NIGGER!
