,dialog
488,Nothing to be scared of.
489,Just going to sleep.
490,"Finally, true, restful sleep."
491,"Oh, thank you."
492,"Thank you, Doc."
493,"Look, I shouldn't be here."
494,Let me go get you some...
495,"No, no, no."
496,You're exactly where you should be.
497,Exactly.
498,I see my wife.
499,"Dan, alcoholic."
500,"Hi, Dan."
501,I'm not much of a speech guy.
502,I just thought I'd hold the chip and talk about whatever popped up.
503,And I'm thinkin' about my dad.
504,"He died when I was five, so the only way I got to know him, really got to know him, was when I went dark."
505,"When I drank to dull the, or, uh, whenever I wanted to break someone's face, 'cause the drinking and the temper and the anger, those things in me were his."
506,And they were all I could know of him.
507,"But now, well, now I get to know him a little different, 'cause he also stood in a room like this once wanting to get well for me and my mom."
508,"And he held the chip in his hand, and the chip said five months and on that day, he..."
509,Before it all...
510,"Well, on that day, all he wanted in the world was to stand where I'm standing now."
511,"And here I am, so thank you for us both, I guess."
512,This is for Jack Torrance.
513,"Hey, Charlie."
514,Doc?
515,Guess I don't need to ask why you're here at this hour.
516,Do you have pain?
517,Do you want me to get Claudette to bring you a pill?
518,Pill won't matter.
519,"I'm not scared of hell, Doc."
520,I lived a decent life.
521,I don't think there is such a place anyway.
522,I guess I'm scared...
523,there's nothing.
524,"We don't end, Charlie."
525,I know that for certain.
526,"I don't know much else, but I know that we don't end."
527,Blueberries.
528,I can taste blueberries my mother used to grow.
529,Can you taste them?
530,"Yeah, I can."
531,And I can hear Frank on your old radio.
532,The one you used to have on your workbench next to your tools.
533,"âª Come fly with me âª âª Let's fly, let's fly away âª âª If you can use Some exotic booze âª âª There's a bar in far Bombay âª âª Come fly with me âª âª Let's fly, let's fly... âª âª Away âª Been a minute, little pen pal."
534,Abra? School.
535,"Fine, I know."
536,"Hey, Gramps, you seen Rosie?"
537,Watchtower.
538,You feelin' okay?
539,Peachy keen.
540,Hey.
541,Sorry to interrupt.
542,Any luck?
543, Gettin' closer.
544, Hmm.
545,"He's somewhere in Iowa, I think."
546,We'll all take a nice long road trip once I'm sure I've found him.
547,"Until I do, we..."
548,"You gotta open a canister, Rosie."
549,"We took steam six months ago, Crow."
550,Six months is nothing.
551,That kid in Delaware wasn't so steamy and it's already showing.
552,"You see Grampa Flick's hair, yeah?"
553,Yeah.
554,I don't think he's well.
555,Grampa Flick hasn't been well since Nixon was in office.
556,I know.
557,But we need to eat.
558,All of us.
559,Are the canisters low?
560,Course not.
561,Just no need to waste one if you're close to the kill.
562, Rosie.
563, Mmmhmm?
564,I might need it just to find him.
565,"There used to be more steam in the world, you know?"
566,"Oh, don't be daft. Come on."
567,"That's like when rubes say, ""50 years ago, people used to be more neighborly."" But it's true, Rosie."
568,"There's less steam out there, and it's weaker, too."
569,"I don't know if it's their cell phones or diets, or their Netflix or what, but I am not picking up many scents these days and the ones that I do, Rosie, are just not that..."
570,I'll open a canister tonight to tide everyone over.
571,Thank you.
572," You know it, Rosie."
573, I know what?
574,It's why you're up here every day.
575,It's why you're always up here no matter what you tell the others.
576,The world's not as steamy and you are looking for a whale.
577,"Oh, watch this kid."
578,Number 19.
579,That kid is a natural.
580,He hits the ball every time.
581,Like he can read the pitcher's mind.
582,Hmm. Is that right?
583,"See? You watch, one of these days, one of those talent scouts is gonna get wind of Brad there. You watch."
584,"Hey, 19, just saw your game."
585,You are ready for the majors.
586, Well played.
587, Thanks.
588,"Hey, you headin' home?"
589,You wanna hop in?
590,I'll give you a ride.
591,"No, it's real close."
592,I'm good.
593,It's okay.
594,We're friends.
595,You wanna hop in.
596,We'll take you right home.
597,You can take me right home.
598,You trust me.
599,I trust you.
600,"No! No, please! No!"
601,No! Please let me go.
602,"Please, I won't tell."
603,Please. Please!
604,Number 19.
605,"Kid, you were good."
606,No!
607,"No, please let me go."
608,I won't tell.
609,I won't tell. Please.
610,It's okay.
611,Please.
612,Ah.
613,Are you gonna hurt me?
614,Yes.
615,No!
616,Pain purifies steam.
617,"Fear, too, so, you understand."
618,Shh.
619,Stop.
620,Stop.
621,Stop!
622,"Stop, monster."
623,Stop. Stop.
624,What is it?
625,No! Stop!
626,Abra! Abra!
627,"Hey, hey, hey!"
628,"Sweetie. Sweetheart, wake up."
629,"Wake up, sweetheart."
630," Abra, wake up!"
631," Hey, hey, hey."
632, Abra! Abra!
633, Stop it!
634,Jesus.
635,Okay.
636,Okay.
637,Okay.
638,"Okay, ready?"
639,They killed him.
640,They killed him.
641, It's okay.
642, It's all right.
643,We had a looker.
644,Tonight?
645,Mmmhmm.
646,Yeah.
647,Big steam?
648,"Oh, honey, it was huge."
649,Where?
650,"East Coast, I think."
651,"You're saying someone looked in from 1,500 miles away?"
652,Maybe further.
653,Boy or girl?
654,"Girl, I think."
655,She was out of there so fast.
656,"But I swear, Crow Daddy, I haven't felt power like that, raw power like that..."
657,in so long.
658,Then we need to look into it.
659, Sooner the better.
660, Yeah.
661,"Case her parents freak out, send her to a psychiatrist."
662,"You know, they get her on pills, could ruin the steam."
663,Might muffle her just...
664,"No, giving Paxil to this kid, it's like throwing a piece of Saran Wrap over a searchlight."
665,"I don't know where she is but when she comes back, and she'll be back, oh, I'll be ready, honey."
666,I'll be ready.
667,Morning.
668,Morning.
669,Guess what.
670,I made a new friend.
671,His name's Dan.
672,"Abs, are you okay?"
673,"Last night, I..."
674,I'm okay.
675,Sorry about that.
676,I know that head of yours is like a radio sometimes.
677,And you pick up some weird stations.
678,Nothing weird like that.
679,Not anymore.
680,My God.
681,I've gotta study.
682,If I don't study...
683,Running play.
684,Handoff to 11 and...
685,Coach is gonna kill me if I don't get these.
686,Why doesn't he like me?
687,My hair?
688,I should change my hair.
689,The freak is staring at me again.
690,What is she staring at?
691,Freak.
692,"Hey, Abbadoo."
693,"Hey, Dad."
694,School okay?
695,How's the book?
696,"Good. Yeah, going good."
697,I'm writing about Charleston and Black Bottom.
698,It's feeling like...
699,I'm going to start my homework.
700,Okay. Good.
701,"That's good, sweetie."
702,Think Harvard in three years.
703,We'll see.
704,Yeah. We will see.
705,Thanks so much for shopping with us today.
706,"And remember, we're always fresh, just for you."
707,"Well, hi there."
708,Get out!
709,Get out! Get out of my head!
710,Get out!
711," Ma'am, are you okay?"
712, No! No.
713,"Yeah, I'm fine."
714,I'm fine.
715,Jesus.
716,Danno?
717,Dan? Dan?
718,"Get up. Stand up, Dan."
719,"Come on, Danno."
720, What happened?
721," Well, you just dropped."
722,Thought you was having a stroke. Who's Tony?
723,What?
724,"You kept saying, ""Please help me, Tony."" Oh."
725,"Well, I'm sorry about that."
726,Rosie?
727,We've got a problem.
728, Talk to me.
729, The looker?
730,"Yeah, she found me again."
731, How?
732, I don't know.
733,I don't care.
734,"We have to have her, Crow."
735,We have to.
736,Does she know who you are?
737,Where we are?
738,"No, I don't know."
739,I don't think...
740,That's not the important...
741,Look.
742,"I said she's huge steam,  right?"
743, Mmmhmm.
744,"Yeah, it's even bigger than that."
745,I tried to turn around in her and she blew me out of her like I was nothing.
746,Bullshit.
747,"No. Never happened to me, ever."
748,I would have said that was impossible.
749,"Is she food, or do we turn her?"
750,We don't turn her.
751,"Rosie, are you sure?"
752,"If she's what you say she is, then..."
753,Then we don't want anyone with that power in the Knot.
754,Jeez. Think about it.
755,Have a great day.
756,"You, too."
757,Hi.
758,Billy.
759,You can hear me.
760,"Let's use our outside voices, all right?"
761,You tracked me down?
762,It was easier than I thought.
763,"Like GPS, but in my head."
764,"Look, I don't mean any offense, but this day and age, a grown man sitting with a teenage girl on a park bench..."
765,I'm Abra Stone.
766,"And if anyone asks, you're my uncle."
767,Uncle Dan.
768,And that's not even a lie.
769,Not totally.
770,"You're magic, like me."
771,I don't know about magic.
772,I...
773,I always called it the shining.
774,"And, yeah, we both shine."
775,Do your parents know?
776,About my shine?
777,They don't talk about it.
778,"Or if I use it, they look at me different."
779,"When I was a kid, I didn't understand the shining."
780,"I called it ""Tony."" I thought he was my imaginary friend."
781,I thought you were my imaginary friend...
782,for a long time.
783,How many of us are out there?
784,"There's a lot of people who have a little bit of shine, they don't even know it."
785,"They always seem to come home with flowers when their wives are sad, or they do well on the school test they didn't study for."
786,But I only met two or three people in my whole life who knew they shined.
787,The baseball boy shined.
788,His name was Bradley Trevor.
789,These people...
790,"they look like people anyway, they took him."
791,And they ate him.
792,They ate his shine.
793,You could feel it?
794,And they could feel me.
795,"If you could get something of his, if you could go to Iowa..."
796," Whoa, hang on."
797, I can help you find him.
798,Then his parents would know where he was.
799,"They could bury him right, at least."
800,We could also get his glove.
801,"If I can touch that glove, I can track them."
802,Easy. Easy.
803,"Because Barry the Chunk, I think that was his name, for a while, before they killed him, he was wearing it."
804,"Abra, go home."
805,Don't chase these people.
806,Don't aggravate them.
807,"And whatever you do, don't attract their attention."
808,"Find something, anything, well, almost anything, to stop that shine of yours."
809,"Keep your head down and hope to God that these people or anything like them, that they don't see you."
810,"If they see you, they come back."
811,"Abra, do you hear me?"
812,They come back.
813,Keep your head down.
814,Stay safe.
815,I'm sorry.
816,"Hey, Azzie."
817,You got your wires crossed tonight.
818,"That room's empty, Az."
819,There's no one in that room.
820,"Whoa! Hang on, Doc."
821,Dick.
822,"Oh, I'm so sorry."
823,I... I... I thought it was...
824,Thought I was from the Overlook.
825,Almost locked me up.
826,Still getting visits from them old ghosts?
827,"No, not for years."
828,"Horace Derwent was the last one, confetti on his suit."
829,"Said, ""Great party, isn't it?"" Shiteating grin on his face till I pulled out a box for him."
830,That grin went fast.
831,"Hey, it never occurred to me to ask you back then, what happens to them in those boxes?"
832,Do they die in there?
833,Do you care?
834,I missed you.
835,Has it been a long time?
836,Can't tell.
837,This world is a dream of a dream to me now.
838,Eight years. Little more.
839,Why are you here?
840,I'm here because it all comes 'round.
841,"Ka's a wheel, Doc."
842,"These empty devils ever found you when you was a tyke, if they'd even sniffed you, you'd be long dead."
843,"They eat screams, and drink pain, and they've noticed that little girl."
844,"They might kill her, might turn her..."
845,"or might keep her till she's all used up, and that'd be worst of all."
846,You can't let 'em.
847,Why me?
848,Because she found you.
849,Because she showed up.
850,"Hell, Doc, why me?"
851,"You just walked on into my kitchen one day, and I'm still on the hook."
852,What the hell am I supposed to do?
853,Get her what she asked for.
854,"You won't see me again, Doc."
855,This is my last dream.
856,"It seems to me you grew up fine, son, but you still owe a debt."
857,Pay it.
858, Hey.
859," Hey, Mom."
860,You feeling okay?
861,We missed you at dinner.
862,I'm okay.
863,Just had a rough day.
864,I'm flying out to see Momo in the morning.
865,I'll be back as soon as I can.
866,"Abs, is she..."
867,Is she gonna pull through this time?
868,I don't know.
869,I hope so.
870,Tell her I love her.
871,"Keep sleeping, princess."
872,You rubes.
873,"Spend your whole lives making little boxes, little memories."
874,"Oh, you think they make you so rich."
875,"You should see mine, kiddo."
876,"Oh, my mind's a cathedral."
877,"Well, hi there."
878,Hmm.
879,He said you'd come back.
880,And you did.
881,Good.
882,No!
883,Get back! Get back!
884,You're just a fucking child!
885,Where are you?
886,Where? Where did you...
887,Where...
888,What did you...
889,Where did you...
890,No.
891,Get out! Get out!
892,Get out!
893,Rose?
894,Trap.
895,Trap.
896,What the hell happened?
897,Little bitch set a trap for me.
898,"Oh, my God. Oh, your hand."
899,"Rose! Rose, calm down."
900,"We know where she is now, right? Now we know."
901,She was in my head!
902, What?
903, Stealing!
904, What does she know?
905, I don't know. I don't know.
906, How much does she...
907, I don't know!
908, I don't know...
909, There's a problem.
910,Not now!
911,Grampa Flick...
912,I think he's cycling.
913,Uncle Dan!
914,"Uncle Dan, I hurt her."
915,I really hurt her.
916,"I hurt her and she deserved it, and that's not the best part."
917,The best part is...
918,The best part is I got in her head.
919,I got in her head.
920, Uncle Dan? Are you there?
921," Oh, God, Abra."
922,Can you hear me?
923,What have you done?
924,Just talk to the kid.
925,"If we're gonna do this, then let's do this."
926,"Hi, Abra."
927,I can hear you.
928,I don't understand.
929,You will.
930,I thought we lived forever.
931,"Did someone promise you that, Andi?"
932,Did someone say you're immortal?
933,"I said, ""Live long, eat well."" We can live long, very long."
934,"And we do, most of us."
935,But we haven't been eating well.
936,Not for a long time.
937,"Rosie, he's going."
938,Rosie.
939,"Yes, love?"
940,I'm scared.
941,"No, you're not."
942,You watched empires rise and fall.
943,Cheered the gladiators in Rome.
944,"Sailed across oceans to new worlds while you fed on kings, and princes, and popes."
945,"They wrote myths of you, and made statues, and they trembled in their villages, and beds..."
946,and skyscrapers.
947,"So, no..."
948,...you're not scared.
949,"You're a king, and you eat fear."
950,"Hey, bro."
951,"You know, it's 4:00 a.m."
952,"You've always seen me, Billy."
953,"You have a good sense about people, is that fair to say?"
954,"Yeah, what..."
955,You think I'm an honest man?
956,A good man?
957,"I do, I do. Dan, I..."
958,I need your help.
959,The first thing I need is for you to listen to a story and try harder than you've ever tried to believe me.
960,How's it going?
961,"Oh, hey. Shouldn't you be getting ready for school?"
962,"Yeah, but I wanted to tag along."
963,How long have you been driving?
964,A few hours or so. We should get there tonight. Late.
965,Who's that?
966,He's my friend.
967,Maybe my best friend.
968,You should've seen her face.
969,"She was scared, Uncle Dan."
970,Scared like all those kids were scared.
971,All those kids she's killed.
972,She was so mad and so scared that I got in.
973,That was a new trick.
974,I've never done that before.
975,"Yeah, me neither."
976,What was it like?
977,Like a library.
978,I guess we're all libraries inside.
979,How'd you do it?
980,Like this. Just a little push.
981,Abra!
982,"Sorry! Sorry, sorry, sorry!"
983,I'm sorry. I didn't mean to.
984,It's okay.
985,What were all those boxes?
986,Nothing.
987,Liar.
988,"When I was a kid, younger than you, I bumped into something like these things that ate like they do."
989,"Only it wasn't a person, it was a place."
990,They closed it down after and let it rot.
991,"But the things that lived there, they..."
992,Don't go poking around in there again.
993,"Okay, I won't. I promise."
994,Phew!
995,We're almost ready.
996,We're just loading up.
997,Good.
998,Get the caravan on the road and we'll have her in a day or two.
999,"I don't think you should come, Rosie."
1000,The fuck did you just say?
1001,She tagged you.
1002,She got in your head.
1003,"Yeah, it won't happen again."
1004,And who knows how much she got to before you kicked her out.
1005,"She's mine, Crow."
1006,"Right now, as far as we know, you are the only one of us she could track."
1007,"Now, if she sees you coming, she could run or set another trap."
1008,You know I'm right about this.
1009,If she pulls a trick on you...
1010, Yeah?
1011, Yeah.
1012,But I got some tricks of my own.
1013,"Hey, I think we're here."
1014,Okay.
1015,I'll see if I can get her.
1016,Abra?
1017,That's the sign.
1018,Pull around back.
1019,She says to pull around back.
1020,And I'll tell you when to stop.
1021,She'll tell us when to stop.
1022,"I gotta tell you, Danno, I don't know whether I hope you're right or wrong about this."
1023,"I mean, if you're wrong, my friend is crazy."
1024,"I mean, fullblown..."
1025,"mental breakdown, imaginarymonsters killingimaginarykids bonkers."
1026,"But, you know, I... I can work with that."
1027,"If you're right, though..."
1028,I know.
1029,It's much worse.
1030,You should go home.
1031,What?
1032,"No, not you."
1033,I can handle it.
1034,No. We'll take it from here.
1035,"Okay, it's just us."
1036,You smell that?
1037,Used to hunt.
1038,I ever tell you that?
