,dialog
442,It's too great an opportunity to pass.
443,Take me with you.
444,"We'll take him down together, side by side."
445,I need you here protecting the border.
446,Then I ask...
447,you kill him where he stands...
448,or you bring him back to us.
449,You have my word.
450,I will bring him back.
451,We will proceed with the mission.
452,My King!
453,Stop it. Stop it.
454,I've already sent a car ahead to Busan for you.
455,Who are you taking with you to Korea?
456,Okoye.
457,And Nakia as well.
458,You sure it's a good idea to take your ex on a mission?
459,Yes.
460,We'll be fine.
461,"Besides, you'll be on call should we need backup."
462,Yes!
463,"I have great things to show you, Brother."
464,Here are your communication devices for Korea.
465,"Unlimited range, also equipped with audio surveillance system."
466,Check these out.
467,Remote access Kimoyo Beads.
468,Updated to interface directly with my sand table.
469,T'CHALLAI.
470,And what are these?
471,The real question is what are those?
472,Why do you have your toes out in my lab?
473,"What, you don't like my royal sandals?"
474,I wanted to go old school for my first day.
475,I bet the Elders loved that.
476,Try them on.
477,Fully automated.
478,Like the old American movie Baba used to watch.
479,And I made them completely sound absorbent.
480,Interesting.
481,Guess what I call them.
482,Sneakers.
483,Because you...
484,Never mind.
485,If you're going to take on Klaue...
486,you'll need the best the design group has to offer.
487,Exhibit A.
488, My design.
489, Old tech.
490, Old?
491," Functional, but old."
492,"""Hey, people are shooting at me."" ""Wait, let me put on my helmet."" Enough."
493,"Now, look at these."
494,Do you like that one?
495,Tempting But the idea is to not be noticed.
496,This one.
497,Now tell it to go on.
498,SHURII Ooh!
499,The entire suit sits within the teeth of the necklace.
500,Strike it.
501,Anywhere?
502,"Not that hard, genius!"
503,You told me to strike it.
504,You didn't say how hard.
505,"I invite you to my lab, and you just kick things around?"
506,"Well, maybe you should make it a little stronger."
507,Hey.
508,Wait a minute.
509,The nanites absorb the kinetic energy...
510,and hold it in place for redistribution.
511,Very nice.
512,Strike it again in the same spot.
513,You're recording?
514,For research purposes.
515,Delete that footage.
516,This way.
517,"Bast willing, this will go quickly..."
518,and I can get this ridiculous thing off my head.
519,It looks nice.
520,Just whip it back and forth.
521,What? It's a disgrace.
522,Hello Sophia.
523,Good to see you.
524,Who are these two?
525,My friends from Kenya.
526,Very deep pockets. They're good.
527,Good for trouble...
528,like you?
529,Thank you!
530,Spread out.
531,The buyer is likely already here.
532,The woman outside.
533,What trouble was she referring to?
534,I got into a disagreement with some ivory traders.
535,Made a bit of a mess.
536,"And will there be any trouble tonight, Ms. Kenyan Heiress?"
537,Depends...
538,on how quickly we finish the mission.
539,Can we please focus?
540,Thank you.
541,Over here.
542,"One whiskey, please."
543,Eyes up. Americans.
544,I count three.
545,Five.
546,How could you miss Greased Lightning there behind you?
547,Six.
548,Just spotted an old friend who works for the CIA.
549,It just got a little more complicated.
550,Agent Ross.
551,Your Highness.
552,You are buying from Klaue.
553,What I'm doing or not doing...
554,on behalf of the U.S. government is none of your concern.
555,"Now, whatever the hell you're up to..."
556,"do me a favor, stay out of my way."
557,I gave you Zemo.
558,Didn't I keep it under wraps...
559,that the king of a third world country runs around in a bulletproof cat suit?
560,I'd say we were even.
561,"You really need to leave, now."
562,Klaue is leaving out that door with me.
563,You've been warned.
564,"Three, craps."
565,Hey. You won!
566,You know what?
567,I think I'll just take these...
568,bring them over here and hold on for safekeeping.
569,"Okay, heads up."
570,The king of Wakanda is here.
571,He cannot leave with Klaue.
572,All right.
573,Vibranium from the attack on Sokovia links back to a person...
574,that I'm not actually saying I'm here to make a deal with...
575,but that deal will not be called off.
576,"When the dust settles, you and me can work something out."
577,I'm not here to make a deal.
578,"Klaue, plus eight!"
579,General.
580,In position to secure our exit.
581,And the vibranium?
582,I don't see it yet.
583,I thought there were no weapons allowed in here.
584,There's not supposed to be.
585,Somebody did not get the memo.
586,Definitely armed.
587,"Well, that is quite the entourage."
588,You got a mixtape coming out?
589,Yeah.
590,"Yeah, actually, there is one."
591,"I'll send you the SoundCloud link, if you like."
592,"Hey, Dave, can you get the link to the tape?"
593,"Please, don't make me listen to your music."
594,I just meant you got a lot of people with you.
595,You think they're for you?
596,Don't worry.
597,"I can do a deal with you all by myself, thank you very much."
598,"""OKOYE"". Six more. It's a setup."
599,You got the diamonds?
600,Okay. That's enough.
601, We need to move on Klaue.
602, Stand down.
603,We can't afford a shootout.
604,Vibranium?
605,I was going to buy a fancy suitcase...
606,but I thought I'd save myself some money.
607,It's now or never.
608,Stand down!
609,Hey!
610,Wakandans! They're here!
611, Get outta here!
612, Kill 'em all!
613,"Diamonds, quick!"
614,Murderer!
615,"You know, you lookjust like your old man."
616,I made it rain!
617,"Let's get out of here, boss!"
618,That was awesome!
619,That was awesome!
620,"Let's go! Go, go, go, come on!"
621, Do we just leave him?
622, He'll catch up.
623,Shutâ.!
624,Yes!
625,Remote driving system activated.
626,Wait! Which side of the road is it?
627,For Best's sake!
628, Just drive!
629," Okay, calm down!"
630,Whoo! Let's go!
631,"Put some music on. What do you think this is, a funeral?"
632,Which one is he in now?
633,"Hey, split Up!"
634, They're trying to lose us.
635, I'll take the right.
636,We'll take the other two!
637,I see a shortcut.
638,We're not going to make it!
639,Keep going!
640,Whoo! Brother!
641,"Hey, what was that?"
642,Don't worry about it. You're doing great.
643,Guns.
644,So primitive!
645,"It's a vibranium car, you idiots!"
646,The bullets won't penetrate!
647,What are you doing?
648,Just drive.
649, Whoo!
650, Shit!
651,"Hey, look at your suit."
652,"You've been taking bullets, charging it up with kinetic energy."
653,Pull around the truck.
654,Where'd he go?
655,You showoff.
656,There he is!
657,Hold tight!
658,All right. Let's have some fun!
659,Hop in.
660,Put that spear in the trunk.
661,"Faster, Shuri."
662,I'm going as fast as I can!
663,Take a right! Take a right!
664,"No, no, no!"
665,Brother!
