,dialog
751,Koslov?
752, Please disable the battery.
753,How unfortunate that the vehicle the Forresters could use has suffered a mechanical malfunction.
754,What the hell?
755,"âª âª âª âª Ah, Mr. Forrester."
756,"Please, join me."
757,Mr. Forrester.
758,I am so glad you decided to stay.
759,I'm just holding up my end of the bargain.
760,I see the rest of the guests have arrived.
761,"Yes, life is good."
762,"Please, have a drink."
763,Should I worry?
764,About?
765,What's in the drink?
766,Champagne.
767,"Only the best, of course."
768,And where is your wife?
769,She's not really the party type.
770,I see.
771,I see.
772,Well.
773,"Well, I beg to differ."
774,She looks beautiful.
775,Wow.
776,May I?
777,Of course.
778,Do you mind?
779,"Oh, please."
780,"Who are you, and what have you done with Lucy?"
781,I think Greg's watching.
782,"Oh, really?"
783,But he's pretending not to.
784,I love this dress on you.
785,"Oh, thank you."
786,It's your wife's.
787,I thought I recognized it.
788,"Oh, here he comes."
789,"Sorry, James."
790,May I talk to my wife?
791,Of course.
792,Pleasure.
793,Thank you for the dance.
794,What's going on?
795,Koslov.
796,He's playing us.
797,I saw them sabotage the Jeep so it won't start.
798,Why would he do that?
799,I told him that we were leaving tonight otherwise I would call the cops.
800,He has no intention of driving us back.
801,I have a feeling if we stick around...
802,Maybe we'll have an accident?
803,Exactly.
804,We've gotta get out of here.
805,How?
806,I'm going to steal us a Jeep.
807,Seriously.
808,I see you have been calming the storm.
809,Discord is never a good thing.
810,It's all going to be over in a few days.
811,Satisfaction once again.
812,âª âª Meet me at the back of the lodge in five minutes.
813,"Oh, I don't think so."
814,You're not going anywhere without me and I'm not taking no for an answer.
815,"Well, if we're going to do this we need to step away without anyone noticing."
816,"Ok, so we need a diversion."
817,What?
818,Spin me.
819,"That's great, now we need to change."
820,I'm so sorry.
821,I'll be right back.
822,I knew it!
823,"Nice diversion, well played."
824,Thanks.
825,It was actually pretty fun.
826,"Ok, keep an eye out."
827,Ok.
828," Greg, get down!"
829,"Hey, Luce."
830,"Oh, I'm sorry, I didn't mean to startle you."
831,That's ok.
832,What are you doing out here?
833,Just taking a breather.
834,Just giving Greg some space to cool off.
835,"Oh, I didn't mean to pry."
836,How did you find me out here?
837,Did you follow me?
838,I was just getting some air.
839,I smelled your perfume.
840,I recognized it from the dance.
841,"Oh yeah, um, sorry about Serena's dress."
842,Don't worry about it.
843,"Well, I'm going to head back in."
844,Do you want to join me?
845,I'm just gonna be out here for a few minutes.
846,"Alright, see you."
847,You ok?
848,"Yeah, it was just James."
849,How much longer?
850,Ok.
851,Just give me a minute.
852,Keep an eye out.
853,Ok.
854,"Greg, get down!"
855,Get down!
856,I'm going to confirm the buyer right now.
857,I'll be right back.
858,Luce! Luce!!
859," Charlie, I need you in sector four."
860,"Yeah, I'm on my way."
861,You sick bastard.
862,You've been watching us the whole time.
863,Come on! Come on!!
864,"What are you up to, Koslov?"
865,Get out of the Jeep.
866,Easy.
867,Now!
868,Greg!
869,Come on!
870,Stop!
871,He will shoot you.
872,Don't hurt her.
873,"You know, Greg, you're beginning to get on my nerves."
