,dialog
476,"Okay, Houston, we have 40 seconds to LOS, configure LOS, you're looking good burning over the hill, we'll see you at Madrid."
477,And A off.
478,And B off.
479,"Stopped falling, two of the RMS powers."
480,We got the next position message which we think is a power transient.
481,"Go ahead, then."
482,"Houston, and we're passing about 11."
483,"A million miles they see and always, there is something new."
484,"The last thing, mark two."
485,"Sync rate, still losing altitude at the rate about 200 feet per second."
486,Gear down.
487,Flight control reports steady braking.
488,"For a second time in our story, rocketmen make space travel seem routine."
489,"There it goes, very good."
490,Okay.
491,"Yet, amidst the routine, there is always magic."
492,"Okay, Bruce, we see you airborne."
493,"That may have been one small step for Neil, but it's a heck of a big leap for me."
494,"At 17,000 miles an hour, untethered in space, this is the new dream of the rocketmen."
495,"Six, five, we have main engines, three."
496,It is time for others to join rocketmen in space.
497,"Oh, isn't it beautiful?"
498,Time for those who can bring back stories of how it is.
499,"Not rocketmen, but writers, poets, teachers."
500,I've made nine wonderful friends over the last two weeks.
501,"When that shuttle goes, there might be one body, but there's gonna be 10 souls that I'm taking with me, thank you."
502,"It is January 28, 1986, an icy morning, Cape Canaveral, Florida, USA."
503,Christa McAuliffe has been handed an apple by the closeout crew.
504,And here comes the flight crew now.
505,T minus seven minutes and counting.
506,Pilot Mike Smith is given a go to perform the auxiliary power unit prestart.
507,Ground launch sequence program has been initiated.
508,T minus one minute and counting.
509,"Hydrogen burn, igniters also armed at this time."
510,Sound suppression system now armed.
511,"we have main engines start, four, three, two, one, and liftoff."
512,"Go, Christa, go!"
513,Rethrottle the engines back up to 100%.
514,This'll probably go in the Guiness Book of Records for the size of the flight crew aboard.
515,Oh no.
516,"Flight Fido, flight fido."
517,Go ahead.
518,RSO reports vehicle exploded.
519,Copy.
520,Flight control is here looking very carefully at the situation.
521,"Flight, GC, we've had negative contact, loss of downlink."
522,"Okay, all operators, watch your data carefully."
523,"day, we lost three astronauts in a terrible accident on the ground."
524,"But we've never lost an astronaut in flight, we've never had a tragedy like this."
525,We mourn seven heroes.
526,We have a report from the flight dynamics officer that the vehicle has exploded.
527,Okay.
528,We are looking at checking with the recovery forces to see what can be done at this point.
529,"The future doesn't belong to the fainthearted, it belongs to the brave."
530,And I want to say something to the schoolchildren of America who were watching the live coverage of the Shuttle's takeoff.
531,"I know it's hard to understand, but sometimes painful things like this happen."
532,It's all part of the process of exploration and discovery.
533,Nothing ends here.
534,Our hopes and our journeys continue.
535,"Don't reconfigure your console, take hard copies of all your displays, make sure you protect any data source you have."
536,"We will never forget them, nor the last time we saw them this morning, as they prepared for their journey and waved goodbye, and slipped the surly bonds of Earth to touch the face of god."
537,"Two years after the loss of their fellows, rocketmen return to flight."
538,This time they bring with them something to take us further into space than we have ever journeyed.
539,An eye to take us to the very edges of the universe.
540,"Discovery, go and throttle up."
541,"Discovery, Houston. Discovery, Houston."
542,Morning.
543,Gonna go for HSD deploy ops.
544,"Discovery go, plus SDM deploy."
545,Eagle. Go.
546,FAL. Go.
547,MMACS. Go.
548,ERS. Go for it.
549,"Payloads, waiting on you."
550,"Flight payloads, we are go."
551,"CapCom, we have a go for release."
552,"Discovery, go for Hubble release."
553,"For centuries, people have dreamed of machines to let them travel through time."
554,The Hubble Space Telescope is such a machine.
555,"With it, we can see distant suns from billions of years ago."
556,Strange shapes across oceans of time that reveal the majesty of our universe.
557,"It has allowed the human mind to voyage to the very beginnings of time, to see a sun like our own across a distance beyond imagining."
558,Every spot of light is a galaxy.
559,"Journeying through them, our minds must turn to find our place in this cosmic landscape."
560,"Are we alone in making sense of what it is to be alive beyond the yellow sun, and a small blue planet with a grey moon of which we dream."
561,"On a winter's morning, seven astronauts embark on a routine flight into space."
562,And our astronauts coming out now.
563,They will spend 14 days and nights making observations of our world.
564,"Commander Rick Husband, and mission specialist, Laurel Clark."
565,"And you can Husband climbing in, somewhat difficult, cramped vehicle."
566,"Welcome aboard, Rick."
567,"Thank you very much, good morning, Jeff."
568,"we have a go for main engine start, five, four, three, two, one, we have booster ignition and liftoff of space shuttle Colombia with a multitude of national and international space research experiments."
569,"Houston now controlling the flight of Colombia, the international research mission, finally underway."
570,"Roger, Colombia."
571,"Colombia, Houston, you are go to throttle up."
572,On staging.
573,"What the star voyagers do not know is that during launch, something dreadful has occurred."
574,"A piece of foam insulation from the rocket's main fuel tank became dislodged, and struck the shuttle's wing."
575,High speed film shows the telltale plume of debris from the impact.
576,"Later, people will learn what no one knows now, that the astronaut ship is mortally wounded, that it can never make it back to Earth."
577,"Without knowing it, the rocketmen have traded their lives for the best view in the world."
578,A view perhaps they judge worth it.
579,"Colombia, Houston, good burn, no trim required."
580,"This is amazing, it's really getting really bright out there."
581,"Yeah, you definitely don't want to be outside now."
582,Best go ahead and make sure you check your suit pressure integrity too.
583,I don't have my gloves on yet.
584,"Yep, yep, yep, yep."
585,That's all you gotta do.
586,"Oh, I can see on your mirror."
587,Oh yeah?
588,"Yeah, yeah, now I can."
589,"Yeah, I can see you too."
590,Colombia's right on track toward a landing at the Kennedy Space Center at 8:16am Central.
591,I've got 16 here.
592,"Yeah, 22, 10, 16."
593,"Yeah, 22, 10, 16."
594,"And, Houston, we'll get the 304 in five minutes."
595,"Rick, we're ready for ops drill four."
596,Go ahead.
597,"FYI, I just lost four separate temperature transducers on the left side of the vehicle, the hydraulic return temperatures."
598,"And Colombia, Houston, we see your tire pressure messages, and we did not copy your last."
599,Is that instrumentation MMACS?
600,MMACS. Those are also off scale.
601,Flight Eecom.
602,I got four temperature sensors on the bond line data that are off scale low.
603,"Colombia, Houston, UHF comm check."
604,according to clocks in mission control.
605,"Colombia, Houston, comm check."
606,"Flight, I'd like to stay where we're at, see them go erratic for a little bit before they went away, but I do believe it's instrumentation."
607,"Okay, Fido, when are you expecting tracking?"
608,"One minute ago, Flight."
