,dialog
817,"That's a real tough sled ride to two canyons and, I ain't lookin' to dig you out, so."
818,I don't recommend it.
819,We'll take the refinery road around.
820,So you gotta drive Welcome to Wyoming.
821,Didn't you people get the memo that it'sit's spring?
822,"If you find anything, you call me on the radio."
823,Far from your loving eyes.
824,In a place where winter never comes.
825,Far from your loving eyes.
826,Alone among the wind I run.
827,Far from your loving eyes.
828,I return to this place.
829,Good morning.
830,Good morning.
831,Can I help you?
832,"Yeah, does a Matt Rayburn work here?"
833,Yeah. You know where he is?
834,I was about to ask you the same thing.
835,No. He got in a fight with his girlfriend a couple of days ago.
836,"She took off, he took off after."
837,We haven't seen 'em since.
838, When was that?
839, Three days ago.
840,"Hell, we didn't know what to do."
841,We've been waiting on corporate ever since to tell us whether or not to fill out his termination papers or call you guys.
842,Everything okay?
843,"Yeah, they're here about Matt."
844,Did you find him? Is he okay?
845, What happened to you two?
846, What's that?
847,You look a little torn up.
848,"Yeah, well, you hit one of these pine branches doin' 60, see what happens to you."
849,We run the property line twice daily.
850,Comes with the territory.
851,You should try using face shields.
852,"I requested helmets, supervisor says, ""Snow's soft, ain't it?"" Corporate's in Texas, what can I tell you?"
853,Does Matt bunk here on the property?
854,"Yeah. Yeah, we all do."
855,Can we see his trailer?
856,"Yeah, sure. Come on, I'll walk you up."
857,"What's going on, boss?"
858,They're here about Matt.
859,End of the line for you.
860,"So, did uh, did something happen to him?"
861,Do you know where he is?
862,That's what we're trying to find out.
863,His girlfriend filed a missing persons report.
864,How can that be?
865,I thought you guys found her in a snowdrift right before the storm.
866,Excuse me?
867,I heard her name go out over the radio when you guys found her.
868,I don't remember using her name.
869,"Well, maybe you weren't listening."
870, What the fuck are you doing?
871, What?
872, Why are you flanking me?
873, What are you talking about?
874,The fuck do think I'm talkin' about?
875,"You got us on three sides, dickhead!"
876,"Get your hands off that weapon, this is private property."
877, What are you doing?
878, Put the fucking gun down!
879,Put the fucking gun down right now!
880,Hey!
881,"Put it down, Dillon!"
882,Dillon!
883,"Turn away from me, drop to your knees, right now!"
884,Evan!
885,"Fuck you, this is Department of Energy lease on reservation land, asshole."
886,You're breaking the law by being here.
887,Hey!
888,"This is leased land on a reservation, deputy."
889,You've got no authority.
890,You think I don't know what you're doing?
891,"Fucking do it, asshole."
892,See what happens.
893," Hokahey white boy, let's go."
894, What are we doing?
895,"Deputy, you've got no authority."
896,You're in violation of Federal law.
897,Lower your weapon.
898,"Fuck you, you got us in a crossfire!"
899,Talk to me! What do I do?
900,Hold your ground! County Sheriffs have no authority!
901,"All right, everybody just take it easy!"
902,FBI! Hey! FBI!
903,This is Federal land and I am the only authority! Okay?
904,"Right now, all of you stand down!"
905,Okay. Everyone!
906,We're all working towards the same goal here.
907,And I need you to back down and take your hands away from your weapons.
908,Look.
909,"Dillon, holster your weapon."
910,"Fucking decaf, man."
911,Jesus fucking Christ.
912,"You keep these assholes in check, lady."
913,We're just doing our fucking job here.
914,"Yeah, when we show up, your job is over, asshole."
915,"Evan, holster your weapon now!"
916,"All right, everyone of you, step to my left. Let's go."
917," Nobody behind me, you understand?"
918," You got it, asshole."
919,"Guys, step my way."
920,"Everybody take a big, deep breath there, please."
921,"Whoa, whoa, whoa."
922,"Deputy, holster your weapon."
923,You didn't see it?
924,"Now or you're under arrest, you understand me?"
925,You didn't see it.
926,Take us to Matt's trailer.
927,"Yes, ma'am."
928,"Ben, copy?"
929,"Ben, do you copy?"
930,Ben!
931,"This is it, right here."
932,Does he bunk with anybody?
933,Yeah. Me and Pete Mickens.
934,Is Pete in there now?
935,"Yeah, he's sleeping, he's got the night shift."
936,Can I help you?
937,"Uh, yeah, I'mI'm looking for my knight in shining armor."
938,I think this is his trailer.
