,dialog
675,That's what I'm talking about!
676,We got a stowaway.
677,"Hang on, Goose."
678,Goose.
679,"No, Goose."
680,"Who's a good kitty, huh?"
681,"Huh, Goose?"
682,"Yes, that's right."
683,"Who's a good kitty, Goose?"
684,"You the good kitty, that's right."
685,See anyone you know?
686,Funny story.
687,I arrived on Hala near dead.
688,No memory.
689,That was six years ago.
690,"So, you think you're the pilot that went down with Dr. Lawson?"
691,I'm saying the last person to see them alive could probably tell us.
692, Maria Rambeau?
693, Mmhmm.
694,"So, how do we get to Louisiana?"
695,Due east.
696,Hang a right at Memphis.
697,That agent...
698,that stopped the Skrulls from finding us?
699,Coulson. The new guy.
700,I guess he doesn't hate me yet.
701,"Yeah, well, give him time."
702,"I guess he had a feeling, you know?"
703,Went with his gut against orders.
704,That's a really hard thing to do.
705,But it's what keeps us human.
706,I get in trouble for that.
707,A lot.
708,"Oh, I can see that about you."
709,Rescuing the guy who sold you out to the Skrulls?
710,I'm guessing that's not standard Kree operating procedure.
711,"Well, I won't tell your boss if you don't tell mine."
712,Ronan.
713,The Accusers completed their operation...
714,"but the greater mission was a failure, thanks to your team."
715,It was a trap to lure our operative Vers to Torfa and kidnap her.
716,Give us their location.
717,We'll take care of the terrorist threat.
718,By bombing them out of the galaxy?
719,"No, we'll handle this."
720,A cell of Skrulls anywhere is a threat to Kree everywhere.
721,Where are they?
722, They are...
723, Lost.
724,They are lost for now.
725,But we will find them.
726,"Do so, or we will."
727,Maintain the course for C53.
728,"Excuse me, I'm looking for Maria Rambeau."
729,Auntie Carol?
730,"Mom, it's Auntie Carol!"
731,I knew it!
732,Everyone said you were dead!
733,But we knew they were lying.
734,I'm not really who you think I am.
735,That is the craziest shit I ever heard.
736,Green transforming aliens?
737,There's no such thing.
738,"You are absolutely right, young lady."
739,There is no such thing.
740,"'Cause if there were, we would want to keep that to ourselves."
741,You don't believe me?
742,No way!
743,That's so cool!
744,"Oh, she can do a lot more than make tea with those hands."
745,Like what? Show us.
746,Maybe later.
747,I kept all your stuff.
748,I'll go get it.
749,You want to give her a hand with that?
750,Hmm?
751,You don't remember anything?
752,I see flashes.
753,Little moments.
754,But I can't tell what's real.
755,If I could just piece together what happened that morning...
756,maybe it'll all make sense.
757,You woke me up banging on my door at dawn.
758,Your usual move.
759,"Back then, we had to get up so early."
760,The Air Force still wasn't letting women fly combat...
761,so testing Lawson's planes was our only shot at doing something that mattered.
762,You wanted to race to base in your old Mustang...
763,"and I wasn't about to argue, 'cause I knew my Camaro would dominate."
764,"But you cheated, took a shortcut."
765,Since when is a shortcut cheating?
766,Since it violates the predetermined rules of engagement.
767,I definitely don't remember those.
768,Hmm. Of course you don't.
769,"When I got to the hangar, Lawson was agitated."
770,She said she had lives to save.
771,"She was trying to take the Asis up herself, but you said that..."
772,"If there were lives at stake, I would fly the plane."
773,Yeah. Yep.
774,Big hero moment.
775,The kind of moment we'd both been waiting for.
776,The doc was always unique.
777,That's why we liked her.
778,But now you're saying she's from another planet.
779,I know this must be hard for you.
780,"Oh, what?"
781,This part right here?
782,No. No. Mmmmmm.
783,"Oh, what's hard is losing my best friend..."
784,in a mission so secret they act like it never even happened.
785,Hard is knowing you were out there somewhere too damn stubborn to die.
786,And now you come up in here after six years...
787,with your supercharged fire hands...
788,and you expect me to call you...
789,I don't even know what.
790,Vers?
791,Is that really who you are now?
792,I don't know.
793,Come look!
794,This is me and you on Halloween.
795,I'm Amelia Earhart and you're Janis Joplin.
796,"Oh, this is you when you were little."
797,You didn't get along with your parents...
798,so Mom said we became your real family.
799,This is us on Christmas.
800,I got my favorite bunny slippers.
801,This is another picture of you when you were little.
802,You've always wanted to be a pilot.
803,And this is right after you graduated.
804,This was your dog that you got for Christmas...
805,This is a picture of everybody from your Air Force team.
806,And this is you with Mom right after a good day of training.
807,These were your three favorite guys.
808,"Oh, wait. I forgot."
809,Your jacket.
810,Mom doesn't let me wear it anymore after I spilled ketchup on it.
811,That was all that survived the crash.
812,Or so we thought.
813,Don't answer that.
814,It's just my neighbor.
815,They can change into anyone.
816,Hi there.
817,What do you want?
818, Uh...
819," Hey, Tom."
820,"This is my friend, Carol."
821,Oh. Pleased to meet you.
822,Yowzers.
823,Static electricity out here's no joke.
824,I noticed that peculiar bird you got parked by the road...
825,and I was just wondering...
826,if you mind if I bring the boys over to get a closer looksee?
827, A closer looksee?
828, Yeah.
829,"To see the ""bird"" parked out by the road?"
830,Mmm.
831,"You're really working overtime to sell this one, aren't you, Talos?"
832,"I'm sorry, Tom."
833,This really isn't a good time.
834,"I'll come by tomorrow, okay?"
835, Uh...
836, Okay.
837,"You know, you really should be kinder to your neighbors."
838,You never know when you're gonna need to borrow some sugar.
839,"Now, hang on a second."
840,Before you go swinging those jazz hands around...
841,making a mess of your friend's house...
842,"It's a lovely home, miss."
843,"Oh, my God!"
844,What the hell?
845,No one's gonna hurt the girl.
846,Just don't kill me.
847,That would really complicate the situation.
848,I'm about five seconds from complicating that wall with some uglyass Skrull brains.
849,I'm sorry I simmed your boss.
850,But now I stand before you as my true self.
851,Without deception.
852,And who is that out there?
853,"Okay, that's a fair point..."
854,but I'm sure that you understand I had to take some precautions.
855,I saw you crush with your hands bound.
856,I just wanna talk.
857,"Last time we talked, I ended up hanging from my ankles."
858,That was before I knew who you were.
859,Before I knew what made you different from the others.
860,I have an audio recording from Pegasus...
861,of your voice from a plane crash six years ago...
862,"on a device I believe you call a ""black box."" They told me it was destroyed in the crash."
863,How'd you get it?
864,She don't understand.
865,"Young lady, I have a special skill..."
866,that kind of allows me to get into places I'm not supposed to be.
867,"Call me ""young lady"" again..."
868,I'm gonna put my foot in a place it's not supposed to be.
869,Am I supposed to guess where that is?
870,Your ass.
871,"Okay, I get it. We're all a little on edge here."
872,"But, look, I just need your help decoding some coordinates."
873,If you'll sit down and you'll listen to this...
874,"I assure you, it'll be worth your while."
875,Call your buddy back inside and I'll listen.
876,Deal.
877,"Oh, my God!"
878,Get that thing away.
879,How'd that get in here?
880,Hmm?
881,The cat?
882,"This isn't what you're afraid of, is it?"
883,That's not a cat.
884, That's a Flerken.
885, A Flerken?
886,Mom?
887,Monica.
888," Why can't I listen, too?"
889, Shh!
890,What's happening?
891,It's loading.
892,"Punch in the coordinates 5229, negative 47, 8.768, 0.2."
893,Copy that.
894,"Where are we going, Doc?"
895,My laboratory.
896,Your laboratory?
897,What do you mean?
898,"Oh, no."
899,Is that...
900,"Wait, what is that?"
901,It's not showing up on my radar.
902,"Go, Carol. Fly!"
903,"That's no MiG, Lawson."
904,Who the hell are they?
905,Those are the bad guys.
906,Fly faster now!
907,"Yes, ma'am."
908, What do they want?
909, Me. My work.
910,I never should have brought you along.
911,Here come some G's.
912,They're firing backwards.
913,Hold on!
914,Bail out! Bail out! Bail out!
915,"Stay with me, Lawson!"
916,"Carol, come in. Do you copy?"
917,"Yeah, I copy."
918,We hit ground.
919,"Carol, are you okay?"
920,Do you copy?
921,Yeah! I copy.
922,Doc?
923,Your blood.
924,It's blue.
925,"Yeah, but, uh, how's my hair?"
926,"Help me out, will ya?"
927,I gotta destroy it before they get here.
928,Lawson?
929,You remember what I said about our work here?
930,What it's for?
931,To end wars?
932,Yeah. But the wars are bigger than you know.
933,Damn it!
934,My name is not Lawson.
935,"My real name is MarVell, and I come from a planet called Hala."
936,I would say that you're delusional...
937,but we just got shot down by a spaceship and your blood is blue.
938,"Listen, I spent half my life fighting a shameful war."
939,"Now, skedaddle before you give me any more regrets."
940,"Just remember the coordinates, okay?"
941,You gotta save 'em without me.
942,Save who? How?
943,Now I gotta blow this engine before they find it.
944,What are you doing?
945,We have no interest in hurting you.
946,No?
947,'Cause all the shooting kinda gave me the wrong impression!
948,The energy core.
949,Where is it?
950,Pararescue's on the way.
951,You have two minutes until you're surrounded.
952,Then I see no reason to prolong this conversation.
953,"No, wait!"
954,You mean that energy core?
955,No!
956,Commander? She's still moving.
957,Permission to fire.
958,Hold your fire.
959,There's nothing left.
960,The core has been destroyed.
961,She absorbed its power.
962,She's coming with us.
963,He lied to me.
964,Everything that I knew was a lie.
965,"Now, you understand."
966,What?
967,What do I understand now?
968,YonRogg killed MarVell.
969,He killed her...
970,'cause she found out that she was on the wrong side of an unjust war.
971,No.
972,Your people are terrorists.
973,They kill innocents.
974,I saw the ruins on Torfa.
975,Ruins that the Accusers are responsible for.
976,My people lived as refugees on Torfa.
977,"Homeless, ever since we resisted Kree rule..."
978,and they destroyed our planet.
979,And the handful of us that are left will be slaughtered next...
980,unless you help me finish what MarVell started.
981,The core that she found would have powered a lightspeed ship...
982,capable of carrying us to safety.
983,A new home where the Kree can't reach us.
984,Lawson always told us that our work at Pegasus wasn't to fight wars...
985,but to end them.
986,She wanted you to help us find the core.
987,"Well, I already destroyed it."
988,"No, you destroyed the engine."
989,The core that powered it is in a remote location.
990,If you help us decode those coordinates...
991,we can find it.
992,You'll use it to destroy us.
993,We just want a home.
994,You and I lost everything at the hands of the Kree.
995,Can't you see it now?
996,You're not one of them.
997,You don't know me.
998,You have no idea who I am.
999,I don't even know who I am!
1000,You are Carol Danvers.
1001,You are the woman on that black box risking her life to do the right thing.
1002,My best friend...
1003,who supported me as a mother and a pilot when no one else did.
1004,"You are smart, and funny, and a huge pain in the ass..."
1005,and you were the most powerful person I knew...
1006,way before you could shoot fire from your fists.
1007,You hear me?
1008,Do you hear me?
1009,"Come here. Come here, girl."
1010,I got you.
1011,I know I don't deserve your trust...
1012,but you were our only lead.
1013,We discovered that your energy signature matched MarVell's core.
1014,Now we know why.
1015,If only you knew the importance of it to me.
1016,I just need your help decoding the coordinates to MarVell's lab.
1017,Those weren't coordinates.
1018,They're state vectors.
1019,For orbital position and velocity.
1020,"You didn't find her lab on Earth, 'cause it's not on Earth."
1021,That was the location on the date of the crash six years ago.
1022,"If we track its course, we'll find it in orbit right now."
1023,It's just basic physics.
1024,In orbit?
1025,Was that so difficult to figure out?
1026,"I mean, you're my science guy, right?"
