,dialog
540,One of the greats.
541,It was a genuine pleasure my friend.
542,"If you ever need anything, anything at all."
543,"You're going to do it, aren't ya, Merle Hench?"
544, What ya talking about?
545, You're gonna go out with a bang.
546, Shit happens.
547,"And Naylor, thanks for everything."
548, Naylor Yeah.
549, A failure.
550,An alsoran lemon flavored dud.
551,Merle Hench is a washout who doesn't have the balls or the brains for this kind of caper.
552,"You're clutching at straws to preserve your own bacon, Murdoch."
553,That's offensive to me.
554," You know the difference between you and me, Doyle?"
555,"It's not the number of men standing behind us at a given moment, but a bit of philosophy."
556,You see I've always believed that to keep what you own you can't be afraid to lose it.
557,Go all in with your chips otherwise everyone knows you're just a paper tiger.
558,You got quite a collection of shit here.
559,Personally I hate guns so I brought this for your collection.
560,Brush me and I release the spade which gives you three seconds of 40 year old fuse to clear the room or become mincemeat on the ceiling.
561,"Now fellas, I'd rather this conversation be private between me and Doyle."
562,But of course you're all welcome to stay.
563,"Now get the fuck out of the room, go on, get the fuck out!"
564,Get the fuck out of the room!
565,Now!
566, You're out of your fucking mind.
567," Oh, no, no, no, see, I just made my peace with the lord."
568,I've been to church regular to ask His forgiveness.
569,Lived my whole life knowing He might call me at anytime and ask me to answer.
570,"Now how about you, Doyle?"
571,Think you're sitting good with him?
572," I'm not your problem, Murdoch."
573,You know as well as I do that that money belongs to a select group of Nevada gentleman.
574,A company famous for possessing a severely humorless disposition.
575,"Now, Eddie Hellstrom is your boy and that means you will be the first person they come after."
576,"You are the one who is going to be accountable for this, chief."
577, I can see how Eddie caught you with your pants around your ankles.
578,You have trouble seeing the big picture.
579,I've had all the years I wanted to make a move on this dough.
580,What would I gain to do it now?
581,Have the Nevada boys all upset with me here that I'm looking at my sunset?
582,"No, that's the interest of youngbloods alone."
583,Eddie's dead but his boys are still alive.
584,"When I find them, I'll have Nevada's money for you."
585,"And then you owe me one, big time."
586, You know I got a pretty sweet deal here.
587,I'd just assume none of this ever happened because I dig flying under the radar.
588,"You've got three days to find that money, or you're going to have a serious problem."
589," You've got to know who your enemies are and learn to trust your friends, Doyle."
590, I'll do it.
591, I want you to find Merle.
592,"Go where he eats, drinks, gambles, chases pussy."
593,All of it.
594,Bring him to me.
595, You want me to go to the exwife?
596," Yeah, why not."
597,Just find him.
598," They're all out, Merle."
599,"They've been gone for over an hour, the whole gaggle of them."
600, Mmhm.
601,That tar fresh?
602,Thanks.
603,"How was your day, Jackie?"
604," The usual, nine long hours."
605,deadening to the pain.
606,"How was yours, Merle?"
607, Could have been worse.
608,"Jackie, do you trust me."
609," You're okay, Merle."
610,"As costumers in this place go, you're not the sleaziest."
611, I'm going to put something to you and I want you to think long and hard before you answer.
612, You have my full attention.
613, Murdoch and his goons are looking for the man who killed Eddie Hellstrom this afternoon.
614,The same man stopped a robbery in the City of Industry.
615,"While he was stopping this robbery he relieved the robbers, that's Eddie Hellstrom's boys, of nearly three quarters of a million in used bills."
616,"Now right now, Murdoch himself is meeting with the folks who got robbed."
617,And they're looking to devise a plan to pin this whole deal on the guy that killed young Eddie.
618,Are you with me?
619," What are you doing here on your own, Merle?"
620, Are we alone here?
621,Is it just me and you?
622, Yeah.
623," A man with patience, a man who has seen a lot of people make a lot of mistakes could make that money work for him, could make it have returns."
624,I can turn it into my retirement plan.
625, I'm not sure I understand.
626, Ever imagine a life on the road?
627,"It is exciting, not like this place."
628,And you wouldn't have to work.
629,At least not for a couple years if you didn't want to.
630,"Of course, it's temporary but then isn't everything that's great in life unfortunately temporary."
631,I'm not saying it's going to be glamorous but it will be better then this place.
632,"And baby, you deserve so much better then this place."
633," You are serious, aren't you?"
634, Murdoch and Eddie set me up to take a fall for them but I got lucky.
635,I shot my way out.
636,I killed Eddie Hellstrom and I got away with nearly a million dollars in cash.
637,I want to ask you now if you'd like to come away with me?
638,"Now, regardless of your answer, in less then five minutes I've got to walk out of that door never to come back again."
639,"So take your time, but decide."
640,Don't take too much time.
641," You're not kidding me, are you?"
642," Straight as a new razor blade, doll."
643, It would probably not be the dumbest thing I ever did.
644,"But if I didn't, I think I would regret it everyday for the rest of my life."
645,"I'm coming with you, Merle."
646, Good for me.
647,Let's blow this hole.
648, I've never done anything like this before.
649, I have to go back.
650," Bad timing, Merle."
651," You should have been five minutes later, Pearl."
652, I won't go without a fight.
653," He had a good evening, winning streak."
654,He was lucky.
655,He's lost to me more in the years then he won last night.
656,Left after sun up.
657,I usually get a turnaround then.
658,"Around six, 6:45 in the a.m."
659,Guys with regular jobs fold and leave.
660,The others take it as a cut off.
661,That's the last I seen him.
662,"When he's won in the past he comes back, I take back what he wins, after he pays a few bills."
663,He's a regular guy with a routine.
664,You'll find him.
665, Very strong man indeed.
666,"This is a gunshot related homicide and there are certain state and federal laws that I must administer to, Mr. Murdoch."
667,I can just go home.
668, Thanks Doc.
669,"Merle's on the run so be careful, he's dangerous."
670, Pearl saw him leave with Jackie the waitress so we have one more spot to visit.
671," Dutch, Sue, wrap Pearl up."
672,We'll store him in the meat freezer for now.
673,When we get Merle we'll take them both out to Bakersfield.
674,"They can share an apartment out there, in the fucking dirt."
675," We've been watching it for 20 minutes, Merle."
676,I think we're okay.
677,I'll be five minutes.
678,"There's things, just small things."
679,I can't leave them behind.
680," All right, five minutes."
681,No more.
682,"Oh, man."
683," Good morning, Merle."
684, Sue.
685," Calm your nerves, Merle."
686,All I want is a quiet word or two with you.
687," I wish to hell you'd leave, Sue."
688," Oh, I'll leave with you beside me, if it's all the same to you."
689,"I don't think you're going to try anything, not here."
690,"But just in case, I brought along numero .44."
691," You're too young to make that call, Sue."
