,dialog
474,"Can I have the syrup, please?"
475,"Certainly, son."
476,"Cal. Will you bring in the syrup dish, please?"
477,"Yes, sir."
478,"How old were you when you got your first gun, Atticus?"
479,Thirteen or fourteen.
480,I remember when my daddy gave me that gun.
481,He told me that I should never point at anything in the house.
482,And that he'd rather I'd shoot at tin cans in the backyard.
483,But he said that sooner or later he'd suppose the temptation to go after birds would be too much.
484,That I could shoot all the blue jays I wanted if I could hit them.
485,But to remember it was a sin to kill a mockingbird.
486,Why?
487,I reckon because mockingbirds don't do anything but make music for us to enjoy.
488,"They don't eat people's gardens, don't nest in the corncribs."
489,"They don't do one thing, but just sing their hearts out for us."
490,"How did you like school, Scout?"
491,All right.
492,"Thank you, Cal."
493,That's for Walter.
494,What in the Sam Hill are you doing...
495,"But, Atticus, he's gone and drowned his dinner in syrup and now he's pouring it all over."
496,Scout.
497,What?
498,Come out here.
499,I want to talk to you.
500,"That boy is your company and if he wants to eat up that tablecloth, you'll let him, you hear?"
501,"And if you can't act fit to eat like folks, you can just sit here and eat in the kitchen."
502,Scout.
503,Scout.
504,"Scout, what in the world has got into you?"
505,Not going back.
506,"Now, now."
507,Not going back.
508,"Atticus, I'm not going back to school anymore."
509,"Scout, it's just the first day."
510,I don't care.
511,Everything went wrong.
512,"My teacher got mad as the devil at me and said you were teaching me to read all wrong, and to stop it."
513,Then acted like a fool and tried to give Walter Cunningham a quarter when everybody knows Cunninghams won't take nothing from nobody.
514,Any fool could have told her that.
515,Well...
516,Maybe she's just nervous.
517,"After all, it's her first day, too, teaching school and being new here."
518,"Oh, Atticus."
519,"Now, wait a minute."
520,"If you just learn a single trick, Scout, you'll get along a lot better with all kinds of folks."
521,You never really understand a person until you consider things from his point of view.
522,Sir?
523,Until you climb inside of his skin and walk around in it.
524,"But if I keep going to school, we can't ever read anymore."
525,Scout?
526,Do you know what a compromise is?
527,Bending the law?
528,Uh...
529,No. It's an agreement reached by mutual consent.
530,Here is the way it works.
531,"You concede the necessity of going to school and we'll keep right on reading the same every night, just as we always have."
532,Is that a bargain?
533,There just didn't seem to be anyone or anything Atticus couldn't explain.
534,"Though it wasn't a talent that would arouse the admiration of any of our friends, Jem and I had to admit he was very good at that."
535,"But that was all he was good at, we thought."
536,"See, there he is!"
