,dialog
873, I'm sorry.
874,I would never hurt you.
875,You know that.
876,I screwed up. I lost control.
877,It's not you.
878,I'm sorry.
879,I'd never hurt you guys.
880,You know that.
881,I'd do anythingfor you.
882,I don't believe you.
883,"I trust you, Derek."
884,What are you doing out of bed?
885,Want a plane ride?
886, Yeah.
887, Goingfortakeoff.
888,"Oh, no, don't crash."
889,Better go to Mom.
890,She's a crazy flier.
891,"Kiss Mom. Oh, yeah."
892, You don'tfeel too hot.
893, No. It's my chest.
894, What are you up to?
895, I'm just thinking.
896,Yeah? There's a lot of that going around.
897,I don't even know how we got here sometimes.
898,"Lfeel like I let you down, only I didn't know when it happened."
899,"Mom, it's OK."
900,It's cold in here.
901,No wonder you're sick.
902,You don't get sick from cold.
903,You get sick from germs.
904,No. You get sick from smoking.
905,You ought to quit.
906,It's not goodfor you.
907,What are you looking at me like thatfor?
908,When are you going to let that beautiful hair grow back?
909,The day you quit smoking.
910,Deal.
911,I'd better get Ally to bed.
912,You say good night to Mom?
913,Then you have to go to bed.
914,Come on.
915," Good night, Mama."
916," Good night, baby."
917,I go back to that night again and again in my mind.
918,I try to stop itfrom happening.
919,I want you out of this house.
920,That's fine.
921,I'll be gone in the morning.
922,He can move in with me.
923,"In my mind, I imagine whatwould've happened..."
924,if I hadn't gone to that room and told him.
925,Get down!
926,"No, Derek!"
927,"Help, Mommy!"
928,"Nigger, you justfucked with the wrong bull. Come here!"
929,Damn!
930,Should've learned your place on the fucking basketball court...
931,but youfucking monkeys never get the message!
932,"My father gave me that truck, you motherfucker!"
933,You ever shoot atfiremen?
934,You shoot at my family?
935,"I'm going to teach you a real lesson now, motherfucker."
936,Put yourfucking mouth on the kerb.
937,"Hold on, man."
938,Put it on the kerb right now!
939,That's it.
940,"Derek, no!"
941,Now say good night.
942,Fucker.
943,Drop yourweapon!
944,Put yourweapon on the ground!
945,Put your hands up!
946,I said get your hands up!
947,Now turn around!
948,Put your hands behind your head!
949,Get down on your knees right now!
950,It's all right.
951,Let's go.
952, Come on.
953, No.
954,She ain't gonna open the door?
955,Someone rightfucking there looking at us. Hello?
956,"Danny, it's for you."
957,Be right there.
958,"Open the door, Danny."
959,It's fuckingfreezing!
960,"Danny, I'm gonna be sick!"
961,"Come on, Danny!"
962,I'm gonna go get some beers.
963,"Hey, what a party, fatso?"
964,"I'm notfat, asshole!"
965,I'm husky!
966,"What the fuck's up, Seth?"
967,"Drink up, Danny, before your brother sees you."
968,"Holy fuck, he's here!"
969,"Yeah, he's fucking here."
970,Go pay your respects.
