,dialog
896,"Oh, my God."
897,I think there's something up there.
898,"Caroline Oh, no."
899,"Oh, no. Oh, no."
900,"Oh, no."
901,"Gary Don't get too close, baby."
902,It's not them.
903,"Gary All right, come on."
904,"Oh, I can't..."
905,It's over here.
906,"Gary Yes, uh..."
907,"Uh, we're on, uh, Mulholland Drive between, uh, Laurel and Gary! Gary!"
908,"Gary Hold on, baby."
909,"I'm, I'm on the phone with 911."
910,Caroline Hello? Hello?
911,"Uh, definitely gonna need an ambulance."
912,"Uh, two cars."
913,"Gary Uh, one's turned over."
914,Hey. Can anyone hear me?
915,"There's two, three, maybe more people here that look hurt."
916,Um...
917,"Gary I, I don't even know if they're..."
