,dialog
784,They had the balls to call us the lucky ones just 'cause whatever the hell was in those things didn't affect us.
785,Ain't nothing lucky about getting kicked off the top of the food chain.
786,"Yeah, my parents thought if we could just make it out of Fairfield, we might have a shot."
787,"Wait, wait, wait."
788,You're from Fairfield?
789,Yeah. Why?
790,"Man, I've never met anyone who made it out of Fairfield."
791,That place was basically ground zero.
792,"Shit, I've only heard horror stories."
793,"Yeah, it was pretty bad."
794,"Your parents, uh..."
795,"Oh, uh, no."
796,"No, it's just me."
797,Couldn't save 'em.
798,You putting that on yourself?
799,Mmm.
800,"You're from Fairfield, man."
801,You shouldn't even be here.
802,Right?
803,You're more of a survivor than I thought.
804,That's the coolest thing anyone's ever said to me.
805,It's a good start.
806,Keep it up. Book like this could save someone's life out here.
807,"Thanks, Clyde."
808,"You, um..."
809,sure your girl's worth it?
810,Coming all this way?
811,Yeah.
812,"Yeah, she is."
813,"Don't settle, Joel."
814,She's right.
815,You don't have to.
816,Not even at the end of the world.
817,Okay! Time to break camp! Let's go!
818,"Uh, wh..."
819,Lesson two.
820,You get a hot meal or a good night's sleep.
821, Not both.
822, Not both.
823,Are you being serious?
824,Something will have smelled our food and be all over this camp within the hour.
825,"Why wouldn't you tell me that, though?"
826,"Uh, I didn't... I didn't do either."
827,"I can't tell you everything, man. Keep up."
828,"""Roar! I'm gonna kill you, Joel Dawson!"
829,"I'm gonna eat you like broccoli!"" ""I'm Joel, and I can't protect my girlfriend because I'm useless and insecure and an awkward little teenager."" ""But I need you to save me!"
830,"I thought you loved me."" ""But I can't because...""  What?"
831, That's your girlfriend dying.
832, What?
833, A needle through water.
834,A needle through water.
835,Needle through water.
836,Whoohoohoohoo!
837,Yes! See? Bull'seye!
838,Oh.
839,"Got yourself an admirer there, huh?"
840,"Hey, we gotta get going."
841,"Uh, okay."
842,Come on. Come on.
843,We gotta go. We...
844,Minnow? What are you doing?
845,"Dear Aimee, I made friends."
846,Human friends.
847,And they're teaching me everything they know.
848,Like lesson three: Don't take shortcuts.
849,Lesson eight: Target practice every day.
850,I'm getting pretty good with my crossbow.
851, See?
852, Pretty good.
853,Lesson ten: Keep your socks dry.
854,That's a great one.
855,I'm kinda struggling with lesson two: Not both.
856,That one is not great.
857,Not both. Not both.
858,"Come on, Joel. Not both."
859,I'm super tired.
860,"All right, a lot of things out here you shouldn't touch or eat, but, uh, ferns like these have an antivenom."
861,"Good in a pinch for snakes, slugs."
862, Great entry for your book.
863," Yep, got it."
864,The insectlooking ones got no peripheral vision.
865,No peripheral... Ah!
866,The lizardlooking ones can't climb for shit.
867,"The amphibianlooking ones like to hide, lure ya in, eat ya whole."
868,Then there are the Sandgobblers.
869,Those guys are badasses.
870,Badasses!
871,"Yeah, I know."
872,I fell into their hole.
873,What you saw were worker bees.
874,What you wanna avoid under all circumstances is a queen.
875,How do I know if it's a queen?
876,"Well, your first clue would be a giant fin slicing through the earth, following every single sound and vibration you make."
877,You howling in pain...
878,...as you're being ripped in half will be your second.
879,Copy. I'll keep that in mind.
880,"Well, we're getting close to where our paths diverge."
881,"You're gonna wanna go west to Jenner, the beaches."
882,"Or you can be sensible, come with us to the mountains."
883,"Yeah, um, I think I've been sensible all my life, and it's really gotten me nowhere."
884,Come with us.
885,"Strength in numbers, you know?"
886,"Besides, think we'd make a good team."
887,"No, I think so, too."
888,"I just, uh..."
889,It's just something I gotta do.
890,It's not fair.
891,Wh... Hey. Wha...
892,"Whoa, whoa, whoa, whoa, whoa."
893,"Whoa, whoa. What's going on?"
894,Why do you gotta go?
895,"'Cause this girl, she means a lot to me."
896,You know?
897,Come on. You know I gotta do this.
898,We talked about this.
899,"Hey, you know what?"
900,I got something for ya.
901,"I don't even know if you'd know what this is, but..."
902,Lipstick?
903,Oh.
904, What?
905, Yeah.
906,"Yeah, it's lip..."
907,Aw.
908,I take back what I said before.
909,Aimee's gonna love you.
910,"Thanks, Minnow."
911,You got some snot.
912,Yeah.
913,All right. Come on.
914,Final lesson.
915,Listen to your instincts out here.
916,They'll keep you alive.
917,"Yeah. What if I have, uh, terrible instincts?"
918,You'll die.
919,Y...
920,"Listen, man, good instincts are earned by making mistakes."
921,"If you're lucky enough to survive a few mistakes, you're gonna be okay out here."
922,"This might come in handy, too."
