,dialog
542,Let me help you down.
543,I can do it.
544,Not gracefully.
545,Pain is how your body talks to you.
546,You'd do well to listen to it.
547,Mr. O'Dwyer.
548,Yeah?
549,Are we gonna come across any more ponds before dark?
550,I don't know what's west of here.
551,No cattle trail or anything else goes in that direction.
552,Let's fill up here.
553,That reminds me I forgot to pack the Yule tree.
554,Are any of you somnambulists?
555,That's private.
556,He means sleepwalk.
557,"Oh. No, I don't."
558,Me neither.
559,Nope.
560,Good.
561, Sleep with your guns nearby and shoot anything that rings a bell.
562,Could be an innocent animal or somebody lost.
563,Our horses are hobbled.
564,Any animal that comes at us is a predator.
565,Any person that approaches a camp in the dark without identifying himself is a criminal or a savage.
566,"If you hear a jingle, point your gun and shoot."
567,I'll probably beat you to the draw but don't count on me to save you.
568,Let it go.
569,I can't.
570,"Hey, hey!"
571,You watch how you speak to the law the sheriff especially.
572,You aren't the captain.
573,No.
574,But I'm the most intelligent man here and I intend to keep us alive.
575,You're the most intelligent here. Is that a fact?
576,It is.
577,"Sheriff Hunt has a wife, so does Mr. O'Dwyer."
578,And you're a widower.
579,"Yeah, what does that got to do with anything?"
580,Smart men don't get married.
581,Well...
582,That's because no woman would want you.
583,Many women invite me over for dessert.
584,Eleven in Bright Hope.
585,"John, enough with that kind of talk."
586,"Alright, cowboy."
587, You got enough?
588," Oh, there's plenty."
589, Sure?
590, Yeah.
591,Blow on it first.
592,"Right. Yes, sir."
593,Let us pray.
594,"Bless us, O Lord, and these, thy gifts which we are about to receive from..."
595,When do we leave?
596,I'll rouse everyone when I wake up.
597,I don't sleep more than about four hours a night.
598,Sheriff?
599,Hmm?
600,Can... Can you read a book in the bath?
601,I don't understand what you're askin'.
602,"What I'm asking is, can you sit in a bathtub full of hot water and read a book?"
603,I've never tried.
604,"Well, I hear about people doing it all the time but every time I try, I ruin the book."
605,I splash water on it or I get it wet turning the pages.
606,I've even dropped some in.
607,Why are you so determined to read literature while takin' a bath?
608,"Well, it's just..."
609,It's just nothing feels better than sitting in that tub but it just gets so dull looking at your toes all the time.
610,Why don't you get a music stand?
611,Like the kind an orchestra fellow uses or the choirmaster?
612,Now that's an idea.
613,You put your book on that.
614,Right next to the tub.
615,"Keep a towel near, so you can..."
616,"You can dry your fingers, you know, before you turn the pages."
617,First thing I'm gonna do when I get back is I'm gonna go get me one of those stands.
618,Hey!
619,I bet you Mr. Brooder couldn't have thought of that solution.
620,"Good night, old man."
621,Good night.
622,Here is the official opinion of the backup deputy of Mr. O'Dwyer's behavior.
623,Suspicious.
624,He's got a lot on his mind.
625,Could I borrow the German?
626,"If you broke it, would you go to Hamburg and purchase a replacement?"
627,"Oh, of course I would."
628,Peter loved schnitzel.
629,I'll look myself.
630,What do you see?
631,A snake in a tree.
632, What kind?
633,Deceased.
634," Oh, Jesus, goddamn!"
635,Sorry.
636,"Damn, damn, damn!"
637,You know when?
638,"Yes, sir."
639,"Brooder, don't step in the middle."
640,I shan't.
641,How's the leg?
642,Swollen.
643,Any signs of infection?
644,I don't think so.
645,Chicory should look at it tonight when we've camped.
646,He did some surgery in the war.
647,I'll mind it myself.
648,With that tincture of opium?
649,You went through my things?
650,My wife's possessions?
651,I did.
652,"Well, you shouldn't have!"
653,"Give it back, you dumb imbecile!"
654,"Don't hurl insults at Chicory, he's followin' orders."
655,Now give over that bottle.
656,It ain't yours to claim.
657,"If you use that stuff, you'll spill from the saddle."
658,I'm tryin' to prevent that accident.
659,I ain't had any.
660,I apologize for goin' in your wife's things.
661,Will you yield it?
662,Mr. O'Dwyer rides vanguard.
663,Mr. Kory.
664,Call me Chicory.
665,Chicory...
666,I'm sorry for hollerin' at you.
667,My wife used to call me a dumb imbecile all the time.
668,Felt kinda nice.
669,Brooder...
670,Take a look with the German.
671,We need to put in soon.
672,I'll make a survey.
673,Sheriff.
674,Old man?
675,"You know, I know that the world's supposed to be round but I'm not so sure about this part."
676,He's all the way empty.
677,You think that infection could turn to gangrene?
678,It could go either way.
679,Have you ever performed an amputation?
680,Yeah.
681,In the war.
682,But even done correctly chances aren't good.
683,That seems like an especially miserable way to spend your final days.
684,The worst.
685,"Relax, gentleman, relax."
686,Don't be scared.
687,I am a friend.
688,You aren't.
689,You're a stranger and a sneak.
690,I was about to announce myself.
691,Strike a match so we can see you clear or we'll light things up with our guns. Mind our backs.
692,"One moment, por favor."
693,My name's Ramiro.
694,You got any companeros?
695,I have an associate.
696,Tell him to strike a match.
697,Do what they ask.
698, Just him?
699, Just him.
700,"If we see any others lurkin' around, we'll execute you."
701,I speak the truth. I was going to announce myself Be quiet and toss your guns.
702,My associate is unarmed.
703,Come forward.
704,Don't drop those matches.
705,See if you can salvage the fire.
706,Damn you!
707,"Deputy, hold."
708,Holster your gun.
709,You had no cause.
710,Those men were scouts for a raiding party.
711,Or thieves.
712,You don't know that.
713,And I wanted to get information from 'em in any case.
714,They wouldn't have told you the correct year much less anything else.
715,I know how to interrogate a man.
716,He's got a system.
717,We need to pack up and make a cold camp somewhere else some place defensible.
