,dialog
507,A couple more days you'll be gone anyway.
508,Where will I go?
509,"With a family from school I expect, much more fun."
510,Could I stay here?
511,I told you I have to work.
512,Less chance of that with you around Come on. We'll post it on the way.
513,Where are we going?
514,Tart hunting.
515,The floating islands in the clouds...
516,Is that like heaven.
517,"No, it's physics."
518,Some sort of mirage.
519,Do you believe in heaven?
520,Yes.
521,Well you shouldn't just made up by the Christians to make themselves feel better.
522,How do you know?
523,"Because if it was true, what happened to all the people who died before the Christians?"
524,Where did their souls go?
525,Summerland.
526,Where?
527,Summerland. Come on.
528,I know a shortcut.
529,Where's Summerland?
530,Here.
531,In Kent?
532,"No. all around us, like a layer that we can't see, until it gets disturbed by a restless soul."
533,So it's trying to tell us something.
534,How?
535,How do you think by disturbing the patterns?
536,"Look, patterns in the clouds."
537,"Pagans thought they were signs, from Summerland. Magic I thought you didn't believe in magic."
538,I don't.
539,Stories have come from somewhere.
540,"In the myth about Morgan Murphy, do you know what some of the sailors song?"
541,What?
542,"Summerland. If it's invisible except sometimes, like the island."
543,They're completely different ideas.
544,"Summerland's pagan, but Morgan is a myth."
545,"It could be the same. If its dead people make you sign, maybe Summerland is the island."
546,And if it's real.
547,"The islands a mirages, and Summeland's just a pagan heaven."
548,How do you know? Just because you haven't seen it.
549,Can I have her now? It's my turn.
550,I haven't had long enough.
551,Please?
552,What is that?
553,This is Molly. She's our rat.
554,We're taking turns to look after her.
555,She's not coming inside.
556,She'll stay in my pockets.
557,What happened to your shoe?
558,Edie slipped on the rocks.
559,"No, I didn't."
560,We'd better clean it up.
561,"No, You don't want an infection."
562,"Ow, ow."
563,This might sting a bit.
564,Ow All done. Better?
565,Yes.
566,Do you want to stay for dinner?
567,It's Frank's last night so I'm celebrating.
568,I'm not allowed.
569,Oh?
570,Well then. Another the time.
571,Excuse me.
572,"Sorry, sorry."
573,Can we put some music on?
574,Put it back.
575,What is it?
576,Put it back.
577,Hand me your plate.
578,"Sorry, it's just it was a gift that's all."
579,From who?
580,"A lady, a friend."
581,It's a good tune.
582,Was she the one you loved?
583,Why did you say that?
584,Would you think it was strange if a woman loved another woman?
585,No.
586,"Sorry, its not you."
587,"You didn't, its just."
588,Most people think it's wicked.
589,Why?
590,I don't know.
591,They think it's a sin to love someone we should burn in hell.
592,It's not as bad as marrying somebody you don't like.
593,Do they hug you? At home?
594,Sometimes.
595,Sometimes they just get quiet.
596,Did you kiss her?
597,How would you feel if I said yes?
598,Don't know Then yes. How is that?
599,Alright.
600,Was on the lips?
601,Mostly. Eat up. The stew is getting cold.
602,Tell me how to make your bed.
603,"Top two corners, Then?"
604,the bottom and then the other.
605,And make sure you put the pots away and write to your mother.
606,Always help with the washing up.
607,And?
608,Don't always ask for chips.
609,Ready for the big day.
610,"Good news, my boy."
611,We found you a family. Decent enough people that retired.
612,They live just up the coast and there's a place for you at St. Joseph's. It's not a bad school at all.
613,Don't want a new school?
614,Surely you can keep him here.
615,Well he can't go to school here if he doesn't live here.
616,This isn't what you said. Why did you lie?
617,I didn't know. Frank.
618,Frank.
619,Be good.
620,Come on. What do the stars have in store a down?
621,"Long life, good health, you meet a delectable woman at 22 and never look back again."
622,And this line?
623,That line says you ought to use cold cream.
624,And this one?
625,You are destined to be a fine novelist.
626,But first you have to finish your book.
627,What else does my palm say?
628,That's it.
629,What about family?
630,Can't tell.
