,dialog
543,"Truth is, we don't know what they're doing up there."
544,"You going to space, too?"
545,"No, baby."
546,"But I'm going to do what I can to help those brave men get there. Yes, I am."
547,"You could fly up to space if you wanted to, Mama."
548,You could be an astronaut.
549,Did you draw this?
550,"Yes, Mama."
551,Is that me?
552,Mmmhmm.
553,You see this?
554,"Oh, my goodness."
555,"I love you, baby."
556,I know.
557,Come here.
558,All right. Now this time really go to bed.
559,Okay?
560,I love y'all.
561,Good night.
562,Good night.
563,"Good night, Mama."
564,"I love my picture, baby."
565,"Thank you, Lord."
566, Praise God!
567, Praise God!
568,Hallelujah!
569,Hallelujah!
570,Hallelujah.
571,Praise God...
572,that change is coming.
573,From the Southern Christian Leadership Conference...
574,to the good reverend Dr. King...
575,Amen!
576,Hallelujah!
577,To the students sitting in at lunch counters in North Carolina.
578,That's right.
579,"Yes, sir."
580,His faith in us has no limit.
581,The good Lord has our very own women working on rocket ships.
582,And we have National Guardsmen defending our freedom.
583,Give a shout of praise for Colonel Jim Johnson.
584,"Returning home, by the grace of God to set up a National Guard unit right here in Hampton."
585,Can I get a hallelujah in here?
586,Hallelujah!
587,I just don't understand.
588,I don't understand it.
589,"I don't wanna talk about this again, okay?"
590,A female engineer?
591,A female engineer?
592,"We're Negro, baby."
593,Ain't no such thing.
594,Understand it.
595,"It's not like that there, Levi."
596,You can't apply for freedom.
597,Freedom is never granted to the oppressed.
598,It's got to be demanded. Taken.
599,Stop quoting your slogans at me.
600,There is more than one way to achieve something.
601,I don't want any greens.
602,Hey. I tell you about interrupting?
603,"Here. Try this, baby."
604,Yes.
605,"You're gonna eat them greens, too."
606,Kids need to eat their vegetables.
607,You'd know that if you was ever home.
608,"You better settle down, Levi Jackson."
609,"Unless you want this female's mind, right here, in front of everybody."
610,All I'm saying...
611,don't play the fool.
612,I don't wanna see you get hurt.
613,NASA's never ever given you guys your due.
614,Having a couple of extra degrees ain't gonna change that.
615,Civil rights ain't always civil.
616,I don't want any greens either.
617,"No lip, little miss."
618,"Your brother gets them, and so do you."
619,I hear he's planning on staying in the area.
620,"Oh, yeah?"
621,"Well, that's good for him."
622,"Katherine, go find your way over there."
623,That Colonel Jim is a tall glass of water.
624,That he is.
625,"Tall, strong, commanding."
626,And I bet he's like that day and night.
627,"Mary, it's Sunday."
628,Please have some shame.
629,I will not.
630,"Hmm, I think he's smiling over here."
631,At you.
632,Well I'm not smiling back.
633,"Yes, you are."
634,"Oh, child."
635,You are all teeth right now.
636,I am not.
637,Come over here.
638,He's coming over.
639,"Now, why would he be doing that?"
640, 'Cause Mary's waving at him.
641, No!
642,"Ladies, I'm not ready. It's too late."
643,Fix your hair.
644,"Hello, Colonel."
645,I'm Dorothy Vaughan.
646,"That's Mary Jackson. I believe you met her husband, Levi."
647,"Yes, ma'am."
648,Good to meet y'all.
649,And Mrs. Katherine Goble.
650,She's not married.
651,She's a widow...
652,with three beautiful little girls.
653,So well behaved.
654,Angels on earth is what we like to call them.
655,"Dorothy, slice of pie?"
656,I'd love one.
657,Excuse me.
658,You already have a slice of pie...
659,Uhhuh.
660,"I was just, uh, fixing my three babies some plates..."
661,Let me help you.
662,Sure.
663,Fruit salad.
664,Mmmhmm.
665,Pastor mentioned you're a computer at NASA.
666,Yes.
667,What's that entail?
668,Oh.
669,We calculate the mathematics necessary to enable launch and landing for the space program.
670,That's pretty heady stuff.
671,"Yes, it is."
672,They let women handle that sort of...
673,Uh...
674,That's not what I mean.
675,What do you mean?
676,I'm just surprised that something so...
677,taxing...
678,Mmmhmm.
679,Mr. Johnson.
680,"If I were you, I'd quit talking right now."
681,I didn't mean no disrespect.
682,I will have you know I was the first Negro female student at West Virginia University Graduate School.
683,On any given day...
684,"I analyze the manometer levels for air displacement, friction, and velocity and compute over 10,000 calculations by cosine, square root..."
685,"and, lately, analytic geometry."
686,By hand.
687,"There are 20 bright, highly capable Negro women in the West Computing Group."
688,And we're proud to be doing our part for the country.
689,"So, yes."
690,"They let women do some things at NASA, Mr. Johnson."
691,And it's not because we wear skirts.
692,It's because we wear glasses.
693,Have a good day.
694,"Scott, welcome to Langley."
695,Welcome to Langley.
696,Welcome.
697,"Good to have you here, gentlemen."
698,Thank you.
699,"That's Alan Shepard, U.S. Navy pilot."
700,He could be the first man in space.
701,And that's Scott Carpenter and Walter Schirra...
702,also Navy pilots.
703,"All under 5' 11"", 180 pounds."
704,IQ's over 130.
705,Mmm.
706,And handsome must be a requirement too.
707,How could you possibly be ogling these white men?
708,It's equal rights.
709,I have the right to see fine in every color.
710,And that's John Glenn. He's the only Marine Corps pilot.
711,"Gentlemen, if we may, much to see around here."
712,"Well, heck, we haven't shaken all the hands yet."
713,"We have a fairly tight itinerary, Colonel."
714,"Ruth, he's fine."
715,He's coming this way.
716,Look straight ahead.
717,I'm looking right at him.
718,"Ladies, I didn't wanna run off without saying hello."
719,Seem to be in a big rush around here.
720,The Russians certainly aren't slowing down any.
721,They can't build a damn refrigerator.
722,How the heck did they beat us into space?
723,And what do you ladies do for NASA?
724,Calculate your trajectories.
725,Launch and landing.
726,You can't get anywhere without the numbers.
727,"No, sir."
728,"Mary Jackson, Mr. Glenn."
729,Engineering.
730,And I'm proud as the devil to be working with you.
731,"Thank you, Mary."
732,John.
733,"John, let's take it inside."
734,"Yes, sir."
735,Guys.
736,Nice meeting you guys.
737,"Thank you, Colonel."
738,"Good luck, sir."
739,God bless you all.
740,Thank you. That's wonderful.
741,Thank you!
742,Mr. Harrison wants you to confirm launch and landing for the Redstone rocket test.
743,"I cannot work on what I cannot see, Mr. Stafford."
744,It's illegible.
745,Those numbers have already been confirmed by two engineers in this department and myself.
746,This is more or less a dummy check.
747,"You have one, we make it two."
748,"Make it double, okay?"
749,We gotta get it.
750,Just make it happen.
751,No one thought to measure these things?
752,"I'm afraid not, sir."
753,"Well, would you like us to stop?"
754,"No. No, just..."
755,"Actually, no."
756,Just keep going.
757,"In fact, use the big hammer."
758,"Yes, sir."
759,"Come on, use the big hammer."
760,You heard the man. Let's go.
761,Watch out.
762,Ma'am.
763,"Our runner can pick up your work, Dorothy."
764,"You need to be working, not walking."
765,"Oh, it's break time, ma'am."
766,No trouble at all.
767,Since you made the trip...
768,you can take that batch over there.
769,"Sure thing, Mrs. Mitchell."
770,You need something else?
771,"Yes, ma'am."
772,I was wondering if you know what they're building over in the tech wing.
773,It's called an IBM.
774,A mainframe machine.
775,"Apparently, it can do our calculations in a fraction of the time."
776,Hmm.
777,I guess that's good for NASA.
778,"Hurry on, now. Best if you do it in one trip."
779,Excuse me.
780,Hi.
781,"What are you looking at, Paul?"
782,Is that correct?
783,Yeah.
784,Whose work is that?
785,"I said, whose work is that?"
786,"Katherine Goble, sir."
787,Hello.
788,Hi.
789,How did you know the Redstone couldn't support orbital flight?
790,That's classified information.
791,It's top secret.
792,It's no secret why the Redstone tests keep failing.
793,It's fine for suborbital flight but it can't handle the weight of the capsule and push it into space.
794,Numbers don't lie.
795,And you figured all that out with this?
796,Half the data is redacted.
797,But what's there tells a story if you read between the lines.
798,"The distance from launch to orbit, we know."
799,"Redstone mass, we know."
800,"Mercury capsule weight, we know."
801,And the speeds are there in the data.
802,You did the math.
803,"Yes, sir."
804,I looked beyond.
805,How do you know about the Atlas rocket?
806,That's not math.
807,That data is not here.
808,"Like you said, it's classified."
809,I held it up to the light.
810,You held it up to the light?
811,"Yes, sir."
812,"Well, there it is."
813,Mmmhmm.
814,Atlas.
815,What's your name?
816,Katherine Goble.
817,"Are you a spy, Katherine?"
818,Am I what?
819,"I said, are you a Russian spy?"
820,"No, sir."
821,I'm not Russian.
822,"She's not Russian, sir."
823,"All right then, we have nothing to lose here."
824,Give her everything she needs to work on Shepard's trajectories.
825,Without redaction.
826,Are we clear on that?
827,Are we sure about this?
828,"What's the issue, Paul?"
829,You heard her.
830,She's not a spy.
831,I just don't think it's a good idea.
832,You know what I think's a good idea? Darker ink.
833,I think darker ink's a good idea.
834,"Ruth, could you pass it along?"
835,"Yes, sir."
836,"Thank you, Katherine."
837,"Thank you, sir."
838,This interrogation's over.
839,You can probably get to the moon and back with this.
840,Just not the bathroom.
841,At least they're not blind of what you do.
842,It's not gonna matter soon.
843,This IBM's gonna put us all out of work.
844,How you doing?
845,What can we do about it?
846,Only one thing to do.
847,"Learn all we can, make ourselves valuable."
848,"Somewhere down the line, a human being is gonna have to push the buttons."
849,That's right.
850,"Oh, mercy."
851,"Well, she must be lost."
852,NASA doesn't commission females for the Engineer Training Program.
853,That position is available to any qualified applicant.
854,"Right. Except, you don't have the educational requirements."
855,I have a bachelor's degree in mathematics and physical science.
856,It's the same as most engineers around here.
857,We now require advanced extension courses through the University of Virginia.
858,It's in the employee handbook. In addendum.
859,In case you haven't read it.
860,Every time we have a chance to get ahead...
861,they move the finish line.
862,I just follow the rules around here.
863,And I expect everyone who works for me to follow them as well.
864,There are no special circumstances for anyone.
865,Y'all should be thankful you have jobs at all.
866,"""For those that cannot attend classes at the University of Virginia..."
867,"""advanced extension courses are available ""at the Hampton High School."" That's still a segregated school, Mary."
868,Virginia acts like Brown versus Board of Education never happened.
869,They are never gonna allow a colored woman to just take classes at an allwhite school.
870,"Well, sounds about right."
871,That's all you gonna say?
872,I'm not gonna sit here all day and listen to you complain about the way things are.
873,We're trying to play cards.
874,Petition the court.
875,Fight for what you want.
876,But quit talking about it.
877,I've been complaining?
878,For days.
879,Ladies.
880,Not one more peep about work.
881,Deal me in.
882,Katherine?
883, Come on.
884," Oh, no."
885,Right here.
886,You.
887,"Child, I needed this."
888,Thank you.
889,"Don't give her anymore, Katherine."
890,I can't. She drank it all.
891,"Listen, I'm fine."
892,I'm as fine as I have ever been.
893,You're drunk as you've ever been.
894,"Come on. Let's dance, ladies."
895,"Come on, Kat. Let's dance."
896,"Go and dance with her, Katherine."
897,Come on.
898,Get out here.
899,Hide that.
900,We gonna teach you how to dance.
901,You go ahead.
902,All right.
903,It's too low.
904,We gonna teach you how to get a man.
905,Teach me? What? MARY: That's right.
906,Come on!
907,You got to know how to dance.
908,Slow. Slow.
909,Come on.
910,Twirl it around.
911,"Twirl, twirl."
912,Yes!
