,dialog
351,...Hailey hasn't got a chance in hell.
352,"RUFUS: All right, Noose is up for reelect?"
353,"Yeah, November."
354,Reach out to our friends in the legislature.
355,Have them call on Noose. We're gonna help him decide to keep this case in Canton.
356,"Also, send a case of whatever it is he's drinking these days to Lucien Wilbanks."
357,I believe that's Dewars.
358,Keep that old drunk on the sidelines.
359,"Yeah, get me Sam."
360,"RUFUS: And, gentlemen?"
361,No mistakes.
362,This is the one we've been waiting for.
363,LUCIEN: Justifiable homicide will never hold up.
364,JAKE: Then my only chance is to find a shrink who'll testify...
365,...Carl Lee was insane at the time of the murders.
366,"Well, I might know a man who owes me a favor."
367,You'll file for change of venue.
368,Of course.
369,Judge Noose denies it...
370,...then you'll get an allwhite jury and you'll lose.
371,Thank you for the encouragement.
372,"Well, bear in mind that Mr. Hailey is as guilty as sin under our legal system."
373,"It does not permit vigilante violence, and he took the law into his own hands."
374,He murdered two people.
375,Two people who had raped his 10yearold daughter.
376,You know...
377,...you can win this case...
378,...and justice will prevail.
379,But lose...
380,...and justice will also prevail.
381,"Now, that's a strange case."
382,Yeah.
383,I could use your help.
384,"The sons of bitches decertified me, Jake."
385,I swore I will never enter another courtroom ever.
386,"Lucien, you're the best lawyer I've ever seen."
387,"Now, I know how much it hurt when they took your license away..."
388,...but they can't take your mind unless you let them.
389,Good speech.
390,"Well, I had a good teacher."
391,"Now, you remember when I came to you out of law school?"
392,In a ridiculous blue suit.
393,Yeah.
394,"Now, you sat me down and you said to me, ""Young man, I cannot promise you riches."
395,What I can offer you is a chance to save the world...
396,"...one case at a time."" Well, I'm saying the same words back to you right now."
397,"How about it, Lucien?"
398,MINISTER: The Lord is my shepherd.
399,I shall not want.
400,He maketh me to lie down in green pastures.
401,He leadeth me beside still waters.
402,"Yea, though I walk through the valley of the shadow of death..."
403,"...I will fear no evil, for thou art with me."
404,Thy rod and thy staff comfort me.
405,Thou preparest a table before me....
406,"Sure am sorry about your brother, Freddie."
407,Old Willard too.
408,"Good boys, both."
409,"Ten years ago, that nigger would be hanging by the end of a rope..."
410,...with his balls in his mouth.
411,You tell me what's wrong with this country.
412,Klan would know what to do.
413,"My granddaddy, he was Klan."
414,Ain't no Klan around here for years.
415,"Oh, there's still some boys around."
416,Them skinheads who want to blow up the government?
417,"No, sir. Good Godfearing Klan."
418,"I got a friend, used to be active."
419,I could give him a call.
420,"You do that, Winston."
421,You tell them boys we need some Klan down here in Canton.
422,I mean right quick.
423,"CARLA: Hurry up, honey."
424,"JAKE: Coming, coming, coming."
425,MAN ON TV: Something you can tell us?
426,WOMAN ON TV: What did Carl Lee tell you?
427,JAKE: There's Ozzie.
428,To our family's television debut.
429,To the big time.
430,I cannot believe he didn't take you seriously when you warned him.
431,"Well, baby, you know, some folks think those boys got what they deserved."
432,"Here, sweet pea. Carl Lee Hailey may very well spend his life in prison."
433,That is nothing his family deserves.
434,Yeah.
435,You did call Ozzie Lookit here. Look who's CARLA: Daddy's on TV.
436,I intend to show the men and women of the South to look past color and see the truth.
437,"That here in the South In the new South, justice is and will be colorblind."
438,"PHONE RINGING Impressive. Honey, that was really good."
439,Hmm?
440,Isn't Daddy smart?
441,HANNAH: Mmhm.
442,Yeah. Brigance.
443,Mmhm.
444,That was great.
445,"Yeah. No, we just saw it."
446,"All right, Harry Rex. Yeah."
447,"Baby, I'm proud of you."
448,"PHONE RINGS Good stuff, huh?"
449,Mmhm.
450,You hear this?
451,Put it on speakerphone.
452,Don't be gross.
453,Ahem. F. Lee Bailey's office.
454,MAN OVER PHONE: Brigance.
455,"You niggerloving sonofabitch, you won't live if the nigger walks."
456,"Hey, hey. Hey."
457,WOMAN: Do you have any sympathy for the defense?
458,"Well, of course I do, Stephanie."
459,"You're a mother, I'm a father."
460,We all have families. Who wouldn't?
461,Don't presume the district attorney is insensitive.
462,But the people of the state of Mississippi...
463,...entrusted this office to uphold the law of the land.
464,Our society cannot condone men who take the law into their own hands.
465,No matter the circumstance.
466,"If you get a conviction, will you ask for the gas chamber?"
467,"Yes, I will seek the death penalty for Mr. Hailey."
468,WOMAN: What do you think of Mr. Brigance?
469,Isnât that boy still in law school?
470,"Say hey to your husband for me, Kim."
471,That's all.
472,"REPORTERS CHATTERING Hey, Cora Mae, don't you worry."
473,"Hey, Wayne, how are you?"
474,MAN: Good luck.
475,"You plead him guilty today, I'll ask for life."
476,"Otherwise, he dies."
477,"You drop your case now, and I won't bury you before the entire county, Rufus."
478,All rise.
479,Court is in session.
480,The Honorable Omar Noose presiding.
481,"Good afternoon, citizens."
482,Be seated.
483,Counsel.
484,"And you, sir."
485,Are you Carl Lee Hailey?
486,"Yes, sir."
487,"Uh, Mr. Hailey, I am holding a copy of an indictment returned..."
488,"...by the grand jury of Mississippi presenting that: ""Carl Lee Hailey did murder Billy Ray Cobb, a human being..."
489,"...and James Lewis Willard, a human being..."
490,"...and did attempt to kill Dwayne Looney, a peace officer..."
491,"...against the peace and dignity of the state of Mississippi."" Now, do you understand the charges against you?"
492,"Yes, sir."
493,How do you wish to plead?
494,"Not guilty, Your Honor."
495,"The defense enters a plea of not guilty by reason of insanity, Your Honor."
496,Your trial is set for July 22.
497,All pretrial motions and matters should be filed no later than July 8.
498,Is there anything further?
499,RUFUS: Yes.
500,"Your Honor, in response to the insanity plea..."
501,...the state requests the defendant be examined by its own doctors.
502,Request granted.
503,"Additionally, the state opposes any request for bail."
504,"Your Honor, we haven't yet asked for bail."
