,dialog
394,"Yeah, couple of felt tucks and a quartercup of bleach..."
395,Here I am.
396,"Let me see you work it, Bumblypants."
397,"Ooh, Ezra and Cara."
398,Those two are cousins.
399, They're married with kids now.
400, Ooh!
401,"Goofer, need a drink, buddy?"
402,"No, I'm good."
403,"Thanks, Lawrence."
404, Goof!
405, Whoo!
406,"Liley, the Wildman!"
407,There's Jenny.
408,"All right, freeze."
409,"Oh, here comes my brother with his partner."
410,"Freeze, police!"
411,We've had a lot of complaints regarding this party.
412,That there's not enough tequila!
413,Phil used to be so much fun.
414," Hey, babe, you made it."
415, I'm off duty.
416,Let's party all night.
417,"Hey, why don't you go and mix us up a fresh batch of margaritas, huh?"
418,"Oh, sure thing."
419,Mmmhmm!
420,Yeah.
421,I like your robe.
422,You like that?
423,"Yeah, that blue matches my pubes."
424,"Hey, Britty, hurry back 'cause this hot tub is too hot to handle without you."
425,Coming.
426,Hmm?
427,Bad dogs! Bad dogs!
428,"They were such bad, bad dogs."
429,Larry! Get out of my way.
430,Get out of my way!
431,Where is he?
432,I said get out of my way!
433,"Phil, this isn't how you wanna remember Larry."
434,Just gotta see him.
435,"Lieutenant, I think I found the murder weapon."
436,That fucking dog!
437, Get the dog out of here.
438," Okay, I'm sorry!"
439,Jesuchristo.
440,"Looks like someone had themselves a real pinata party, huh?"
441, Son of a...
442," Hey, now."
443,"Knock it off, you two."
444,Aah! Get your teeth out of my tit!
445,Ooh!
446,You bit my dick!
447,You two need to start behaving like goddamn adults.
448,I'm sorry.
449,I didn't recognize that it was Larry.
450,"I mean, he used to be, you know, a lot bluer."
451,I don't know if that's PC to say.
452,"What is that supposed to mean, ""a lot bluer""?"
453,It means he was bluer before.
454,I don't know how else to say...
455,"I can't say ""blue""?"
456,Fucking racist.
457,There was a time when you two were the most decorated officers in this department.
458,Your clearance rates were double anybody else's.
459,What you had was magic.
460,Just like when that motherfucker David Copperfield makes it snow inside.
461,That's not even that good of a trick.
462,"It's, like, two mirrors and a laser, and I can do that."
463,"What are you, fucking Houdini now?"
464, Maybe I am Houdini.
465, I'd like to see you disappear.
466,Stop it!
467,You're gonna work together on this.
468,"Excuse me, what?"
469,"Oh, come on, this jackwad is the reason that puppets can't be cops anymore."
470,He missed on purpose that day.
471,Not true.
472,Everybody knows puppets don't shoot puppets.
473,The Philips Code prohibits me from having a puppet as a partner.
474, That's true. I'm Philips.
475, He's the Philips.
476,"They hated him so much, they made a code about him."
477,"I'm not reinstating him as a police officer, I'm bringing him on as a consultant."
478,"No, no, no, no, no, no, I'm not working with this asshole."
479,"Well, right back at you."
480,You wanna cry about it?
481,I'll park you behind a desk.
482,"You don't cooperate, and I'll bite you in the dick, too."
483,"Look, Lieutenant, nobody turns my brother into a chew toy and gets away with it."
484,I'm gonna catch the bastards who did these murders.
485,Murders?
486,"I mean, no offense, I don't wanna start anything, but, what, did I miss another body around here?"
487,"No, whoever killed Larry also took out Mr. Bumblypants."
488,Bumblypants was the target there.
489,What's the connection?
490, The Happytime Gang.
491, The Happytime Gang.
492,"I hated the idea of having to work with a partner again, but I owed it to Larry."
493,"He was my brother and, deep down, I loved the dumb son of a bitch."
494,What do you know about this Ronovan Scargle?
495,"He produced The Happytime Gang, and he's your typical shyster, meat sack piece of shit."
496,"Can you roll down the window, for Christ's sake?"
497,"Okay. Well, you know what, do you mind?"
498,"You don't mind if I have one of your cigarettes, do you?"
499," No, go ahead."
500," You know what, I'm gonna take two."
501,"Now, we're... Now, we're having a good time."
502,Isn't it nice just to relax?
503,"It's delicious, it's like springtime in Beijing."
504,We just wanna thank you for taking the time to speak with us today.
505,"Well, I'm always happy to indulge our local law enforcement, no matter how masculine and unkempt they are."
506,"Ah, well, I didn't think I was unkempt."
507,"No, no, you're the masculine, he's the unkempt."
508,Oh.
509,"Okay. We will just stick to, uh, some questions, okay?"
510,"Now, do you have any idea why someone may want to murder Augustus Bumblypants or Larry Shenanigans?"
511,"It's a tragedy, what happened."
512,I gave your brother and Augustus Bumblypants their start.
513,"Yeah, you also gave him a bullshit deal where your cut was 60%."
514, Hey.
515, That is standard operating procedure.
516,Puppets are dumb.
517,Fucking dick.
518,"Well, we would like to, uh, take a look at that contract for the syndication deal."
519,"Well, I'm afraid that's private information."
520,"And who would care about a puppet's share in a contract anyway, right?"
521,"I mean, all those little dummies want to do is sing and dance, am I right?"
522,"What did you say, ""dummies""?"
523," Yeah, that is right."
524, Mmmhmm.
525,"When you're right, you're right."
526, I can't help noticing this impressive view.
527, Oh.
528,For an impressive man.
529,Thank you very much.
530,"I don't take compliments well, but I get them all the time."
531,That's charming.
532,"Listen, you and I both know that these puppets wouldn't know a good deal if it was staring them right in the googly eyes."
533,What the fuck did you just say?
534,"Hey, Phil, why don't you let the grownups talk for a minute, okay?"
535,Fuck.
536,"Don't worry, he retains very little information."
537,"Oh, my God, is that the ocean over there?"
538,"Yep, that's the Pacific."
539,I had to lobby for two years to get that children's hospital cleared to make that ocean view possible.
540,"Wow. Here's the thing, you and I both know that this is like puppet bullshit here, but I'm just afraid this asshole is gonna make me pull a warrant."
541,"Whoa, whoa, whoa."
542,What are these here?
543,"Please, don't touch my balls."
544,They're made of Tibetan marble.
545, They're very expensive.
546, Don't touch his balls.
547,"Ah, I apologize, I didn't mean to cup your balls."
548,"Down there. What, do you have alligator arms? Get it!"
549,"Okay, here's the thing."
550,"You seem great, and I don't wanna have to call a judge on you, you know, 'cause you know that mess."
551,"But little puppets have big mouths, right?"
552,"Mmm. I have puppet servants at home, and they get real uppity if I don't keep them in line."
553,Holy shitcakes!
554, Have you lost your mind?
555, Fuck him.
556,How else was I supposed to get that fucking thing without him seeing it?
557,Literally any other way than what you just did.
558,Any other way.
559,"Oh, yeah? I never knocked a guy out with his own balls before."
560,"According to the contract, The Happytime Gang TV show is about to be sold into syndication."
561,"""The seven principal Happytime Gang cast members ""are guaranteed to split the $10 million up front.""  $10 million?"
562, Right.
563,"Now, ""If a member dies, then his or her spouse gets the share."
564,"""If there is no spouse, ""then the share is divided equally among the remaining living cast members."" Hmm. So, Ronovan really doesn't benefit if the cast shrinks."
565,"Yeah, I guess I didn't have to knock him out with his own balls."
566,"Yeah, well, somebody from inside The Happytime Gang is looking for a bigger piece of the pie."
567,"Yeah, and they're not gonna stop until they're the only one left standing."
568,At least then we'd know who the killer is.
569,"All right, just slow down, here comes the street up here."
570,"To find the killer, we needed to look into the remaining Happytime Gang members one by one."
571,"We started down on Skidder Row, the Stuffing Ghetto, where the sugar is cheap and the sex is cheaper."
572,"Looks like, uh, Coach Lyle's got himself a bit of a criminal record."
573,"You know, back in The Happytime Gang days, Lyle was as straight as an arrow."
574,"Well, looks like his arrow got bent."
575,This is it.
576,"Okay, can we please just be professional and keep a low profile?"
577,Of course.
578,"Hey, look, it's the NRA."
579,Get in here.
580,"Okay, all right. Take it easy."
581, Take it easy.
582," Come here, you."
583, Come on.
584," All right, all right, all right."
585,"Phil Philips, what a surprise."
586,It's been a while.
587,"Hey, Lyle."
588,"I hate to be the bearer of bad news, but we don't allow humans in our game."
589,"Oh, no, no, no, wait, you don't understand."
590, She's not all human.
591," Shut up, Phil."
592,What the hell is that supposed to mean?
593,"Edwards, tell them."
594,"Fine, I have a puppet liver."
595,Wow.
596, Bullshit. Prove it.
597, No way.
598,Bring her ass over here.
599,What are you gonna do?
600,Cut me open?
601, Roxy?
602, Yeah.
603,"Look at this, Sacramento Red Hot."
604,GradeA hyper sucrose.
605,"It'll put a human in a diabetic coma for a month, but to a puppet, pure ecstasy."
606,I'm not doing that.
607,"Do it, meat sack, take it."
608,"Oh, sorry about your dead human friend, Philips."
609,Wait for it.
610,Whoo!
611,That is good shit.
612,"Well, fuck me."
613,Maybe.
614,She said she might.
615,Haha. That's funny!
616,"Shit, this woman crazy."
617,Somebody get more of this!
618," Boy, that's great!"
619, Whoo!
620,"Hey, wait a minute, now."
621,"Hey, put that..."
622,"No, don't do that."
623,We're laughing together.
624,You're my favorite.
625,Halfpuppet cop?
626,Never heard of that before.
627,"Yeah, tell me about it."
628,"Hey, listen, I need to ask you a few questions, if you don't mind."
629,"Oh, sure, sure."
630,"Listen, I'm sorry about Larry, man."
631,"He was all right, even after the bleach job."
632,"Yeah, thanks."
633,"You know, most fleshies don't give a fuck when one of us drops."
634,That doesn't make it okay.
635,You're absolutely right.
636,"Here's to Larry, man."
637,To Larry.
638,"Yeah, ashes to ashes, and fluff to fluff, man."
639,Flush to the motherfucking queen.
640,"Eat it so much, bitch."
641,"I'd love to eat it so much, but I have a sensitive tummy, which may be because I got a full boat, you Kremlin piece of shit."
642,"Oh, it's okay, babe..."
643,Get me some more lean.
644, Okay.
645, Motherfucking bitch.
646,"I just never really cared for that word, if you must know."
647,You're one crazy fucking bitch.
648,Bitches be crazy.
649,"""Bitches be crazy,"" right?"
650,Am I right?
651,"I mean, that guy knows."
652,"Yeah, you're really nailing my views on women."
653,"Right, and we know."
654,Women... Women love you?
655,They do not. They decline.
656,"Here's the thing, though."
657,Would a crazy fucking bitch do this?
658,Wasteful.
659,"Maybe, but a crazy bitch would do this."
660,Peekaboo.
661,How about you apologize to Roxy and all the other fine ladies here tonight for your disparaging remarks?
662,"Yeah, Junkyard."
663,"I'm sorry, bitches."
664,"Uhuhuh. Better tone, same shitty words."
665,Let's try it again.
666,"I'm sorry, beautiful ladies."
667,Oh!
668,"How does that feel, Roxy?"
669,Better.
670,I... I feel better.
671," Oh, you feel better, too?"
672, Mmm.
673,Oh. Not really our goal.
674,Get a diaper for your fucking mouth.
675,Yes.
676,You're gonna feel that tomorrow.
677,Oh.
678,"I hope you don't mind me asking, but, uh, what the hell happened to all your Happytime money?"
679,"Shit. After Loretta and the kids left, I blew all that cream on pantypie and poodyglitter."
