,dialog
587, I'd appreciate that.
588,Where do you live?
589,"Ma'am, you'll have to tell me where you live."
590,"Now, I'll go in your purse."
591,I'm letting you know I'm going in your purse to find an address on you.
592,You should call some of your kin people or a friend or something.
593,I'm going to have to go.
594,You gonna be all right?
595,They told me to call the Coroner's Office in the morning.
596,I'm sorry?
597,They told me to call the Coroner's Office.
598,They said they gonna do an autopsy.
599,I don't know why they'll do an autopsy.
600,He was hit by a car.
601,I imagine that'll help them find out who did it.
602,You really believe they'll do that?
603,I believe they'll try their best.
604,He's a Black kid.
605,You think they'll do that?
606,Here's your bag.
607,I'll leave it on the floor.
608,I'm real sorry.
609,Mr. Grotowski?
610,Just want to say sorry about Sonny.
611, We liked him a lot.
612," We feel bad, sir."
613,Which one of you is Willie and which's one's Harry?
614,He's Willie.
615,He's Darryl.
616,I'll see ya.
617,I appreciate that.
618,I'm going over to the cafe.
619,Do you want a ride?
620,You sure you don't mind?
621,I'm going that way anyway.
622,Is this music all right with you?
623, 'Cause I can change it.
624," No, it's cool."
625,You ain't got a car?
626,It's broke.
627,I'm saving to get me another one.
628,$8.64. Thank you.
629,Thank you.
630,"You have a good shift, okay?"
631,Thanks.
632, Thank you.
633, You're welcome.
634,"Hey, Pop?"
635, Look it here.
636, What are those for?
637,I bought a gas station.
638, That right?
639, Mmmhmm.
640,It's all bought and paid for.
641, We own it.
642,Don't say ''we.'' You own it.
643,I didn't buy it.
644," Yeah, well..."
645, I wouldn't have bought no gas station.
646,Is that right?
647,I would have stuck to what I knew best.
648, What's that?
649, Corrections Officer.
650,Right.
651,"Well, I ain't a Corrections Officer no more."
652,I'm a gasstation owner.
653,I already made the deal.
654,"It's too late, Pop."
655,You want me to fix you something?
656,No.
657,Hey.
658,Here you go.
659,How are you doing?
660,I'm doing all right.
661,Tired.
662, You gonna eat something?
663, Chocolate ice cream.
664,Plastic spoon.
665,You got it.
666,Thank you.
667, You're all set?
668, Mmmhmm.
669, About time for you to get off?
670, Mmmhmm.
671,Did you want me to give you a ride?
672,No...
673,I really couldn't ask you to do that.
674,It's right on the way home.
675, You sure you don't mind?
676," No, I'd be happy to."
677,Okay.
678, It's right on Prospect Street.
679, Clement's?
680," Yeah, Clement's."
681, You bought Clement's?
682,Yeah.
683,I know Clement.
684, I can't stand that man.
685, He ain't going to be running it.
686,"Well, that's good."
687,Thanks for the ride.
688,Can I ask you a question?
689,Why did you help me?
690, What do you mean?
691, When you took us to the hospital.
692,Why did you do that?
693,"I don't know. I guess I just doing the right thing, I guess."
694,My son died.
695,"And well, he he died and then I never was a very good father."
696,He was a good kid.
697,I guess that somehow I just when I see what you're going through there it made me think about something.
698,I don't know.
699,You know when you feel like you can't breathe?
700,"And you can't get out to from inside yourself, you know?"
701,Really.
702,Do you want to come inside?
703,I like these curtains.
704,I got these here curtains on credit.
705,I never heard of anybody getting curtains on credit before.
706,What do you think?
707,Ain't they cute?
708,I love these curtains.
709,They're good and red all right.
710,I got  I got these curtains right here on credit.
711,And the man told me...
712,that I wasn't supposed to get this deal.
713,"But I think he liked me, and he told me I could have these curtains on credit."
714,"I said, what the hell?"
715,Red curtains will be great for my place.
716,"So I said, I'll take it."
717, So I got me some red curtains.
718, Damn straight.
719,You sure suck that whiskey down.
720,"I mean, Lord have mercy."
721,My husband used to love him some Jack Daniel's.
722,"Like I said, it's a good drink."
723, Wait. I'll show you something.
724, Okay.
725,Sit right here.
726,What you got?
727,Some kind of a school annual?
728,No.
729,These pictures right here  these are my husband's drawings right here.
730,Lawrence.
731,"My husband, he drew those."
732,He got himself electrocuted over there in Jackson.
733,"He got himself  These right here, these are my son Tyrell's."
734,He drew these.
735,He drew all of these right here.
736,"He got his talent from the old man, I guess."
737,Didn't he?
738,"That's the only thing that negro ever gave that boy, was some drawing."
739,Taught him how to draw.
740,"It runs in the family, sounds like it."
741,You know...
742,he was a good kid.
743,He was a really good kid.
744,He was so good.
745,He was he really  he loved me.
746,He really loved me.
747,I understand.
748,He was so fat.
749,You saw how fat he was.
750,"I don't care what I brought in this house, he just ate it up!"
751,I don't care what it was I brought in.
752,"I bring some Popeye's chicken, that boy eat the whole thing before I can get a bite!"
753,He would eat his ass off!
754,You haven't seen nobody eat like  He would eat candy and gumballs.
755,He'd make me take him to the Super KMart and he put them quarters in that gumball machine.
756,He had to wait till he get the red gumball.
757,He always had to get the red gumball.
758,"He sounds like a character, I guess."
759,He'd get that red gumball and he'd just eat on that red gumball.
760,Hey.
761,I was a good mother.
762,I did  every single thing I can think to do  I was really good.
763,I was really good.
764, I was a good mother.
765, I understand.
766,I didn't want him to be fat like that.
767,"I did not want my baby to be fat like that, 'cause I know, a Black man in America, you can't be like that!"
768,"And I tried to I was trying to tell him, ''You can't be like that, you can't be like that in America, and a Black man.'' I was just ..."
769,I'm not sure what you want me to do.
770,I want  I want you to make me feel better.
771,I want you to make me feel better.
772,I want you to make me feel good.
773,I want you to make me feel good.
774,Can you make me feel good?
775,Can you make me feel good?
776,Can you make me feel good?
777,Make me feel good.
778,I don't know what to feel good's about.
779,Just make me feel good!
780,Just make me feel good!
781,I felt it too.
782,I needed you.
783,I needed you so much.
784,I needed you so much.
785,I hadn't felt anything in so long.
786,Thank you.
787,You okay?
788,Me getting sick doesn't have anything to do with you.
789,Pop?
790,"Hey, Pop?"
791,I'm in the damn bathroom!
792,What the hell happened to you?
793,I twisted my ankle trying to take a bath.
794,"Damn it, I told you to be careful."
795,Goddamn!
796,Wiggle your toes.
797, You feel that?
798, Yeah.
799,Yeah?
800,I'm sinking.
801, What are you talking about?
802, I ain't worth shit.
803, You stop that.
804, I can't clean myself.
805,Can't walk to the kitchen without falling.
806,Can't get to the phone before it stops ringing.
807,I don't feel like a man anymore.
808,"You're a man, Pop."
809,Can't even remember what a woman smells like.
810,There's a man here.
811,Where?
812,Thank you.
813, How are you doing?
814," Hey, how are you doing?"
815,All right.
816,What can I do for you?
817,I got this '89 Comanche out there...
818,"it needs a lube job, new points and plugs."
819,I was wondering if you'd work on it for me.
820,Yeah.
821,When do you need it by?
822,"Just as quick as you can, really."
823,Maggie!
824,"Leave that alone, baby."
825,Put that down.
826,"I can get that to you about tomorrow afternoon, late tomorrow then?"
827,I'd appreciate it.
828,Maybe them boys of yours can if they're not doing anything wash it and wax it and everything?
829,I'm selling it.
830,All right.
831,I'll ask them.
832,I'll tell them about it.
833,I'm sure they wouldn't mind.
834,I can't take this.
835,It was my son's.
836,It'd mean a lot to him.
837,He'd want somebody to use it.
838,I ain't saying I don't want it.
839,I just can't take it.
840,I want you to have it.
841,I really do.
842,It'd mean a lot to me.
843,Let's just take it for a little spin.
844,Come on.
845, I ain't even got my shoes on.
846, We won't go far. Let's go.
847,You see how it drives.
848, What the hell is this?
