,dialog
725, Stay back!
726, Move!
727,Move!
728, Gilseop!
729, I'm coming.
730,It's past 400 kpa!
731,The pressure is jumping!
732,Call them again!
733,This is hard core training.
734,This is no training!
735,Something's happened.
736,What?
737,Shut up!
738,How is evacuations?
739,Are being taken to a shelter But there is traffic on route 31.
740,How longer will evacuations take?
741,At least 2 hours.
742,What about the plant?
743,The pressure level is 3 times the limit.
744,We can't wait any longer.
745,We must ventilate.
746,Wait till the locals are evacuated.
747,"Will you put 50 million citizens in danger for just 17,000 people?"
748,They're our citizens too!
749,No one has the right to sacrifice them for us!
750,Chief! It's past 500 kpa!
751, Any orders?
752, Keep waiting.
753,Past the explosion point!
754,Chief...
755,Open the vents.
756,What are you doing!
757,No approval yet!
758,Waiting will kill us all!
759,Open the vents now!
760,Open the valves!
761, Ready to open valve 115!
762, Ready!
763,Okay!
764,Open!
765,What?
766,Chief! It's not working!
767,Damn it!
768,We can open the vents manually!
769, Bring the blueprints!
770," Yes, sir!"
771,Hurry!
772,"Here, sir!"
773,Here is the pressure control chamber!
774,Hurry!
775,There it is!
776,Open that!
777,"Yes, sir."
778,Go back to work!
779,It's stuck!
780, Help!
781, Okay.
782,Get back to work!
783,It's no use.
784,"If we stay, we'll die!"
785, Everybody run!
786, Sir!
787,Jaehyuk! Let's go!
788,I'm almost done!
789,We gotta go now!
790,They're all blocked!
791,Wait!
792,Jaehyuk! Come on!
793,I'll go first!
794,Just a bit more!
795,Open it now!
796,There! It's open!
797,Gilseop! Jintaek!
798,Yongsu! It's open!
799,Sir! Come back!
800,It's opening!
801,What was that?
802,It came from the plant.
803,No...
804,Gilseop! Jintaek! Yongsu!
805,Gilseop! Jintaek!
806,Yongsu! No!
807,Yongsu!
808,Are you okay?
809,Yongsu! Wake up!
810,You can't die.
811,"Wake up, Yongsu!"
812,Come on!
813,Please don't die.
814,Jintaek!
815,Jintaek!
816,"Wake up, Jintaek!"
817,You can't die!
818,Mister?
819,Jaehyuk...
820,Jaehyuk...
821,Gilseop!
822,Gilseop!
823,Are you okay?
824,Help me.
825,Hold on! I'll get you out!
826,Hold on.
827,Jaehyuk...
828,Help me!
829,"Help me, please!"
830,Jaehyuk!
831,Help me.
832,Mister!
833,Get out now!
834,It exploded!
835,How can this be?
836,I'll report back.
837,Snap out of it!
838,Help the injured!
839,Director!
840,What are you all doing!
841,Focus!
842,"From now on, set it an emergency zone."
843,Say it's a drill and evacuate locals within 20 km.
844,Block all access within 10 km.
845,Don't let the news leak.
846,What are you doing?
847,Do you have another plan?
848,Declare a national disaster?
849,Expand the emergency zone?
850,To how much?
851,Where will they all go?
852,If they pour out into the streets...
853,will be fazed.
854,"If so, Daegu, Daejeon and Seoul will collapse."
855,"Plus, all nearby plants must be stopped."
856,It'll be a blackout.
857,People will be running in the dark.
858,Like millions of zombies!
859,You want that?
860,"If we stopped the explosion, it wouldn't be this bad."
861,Was there an explosion at hanbyul nuclear power plant?
862,We're checking.
863,"So far, we've confirmed..."
864,A small coolant leakage in unit 1 around 2 pm.
865,Locals within 5 km have been evacuated.
866,And repairs are being done.
867,A code red was issued.
868,Did radiation leak?
869,Code red was issued...
870,But it was preventive measure.
871,Then why enforce the national crisis control?
872,It's a precautionary measure.
873,That will be all.
874,Wait! Sir!
875,Gilseop!
876,Sir!
877,Dad!
878,Gilseop!
879,Gilseop!
880, Dad!
881, Son!
882,What happened?
883, Dad!
884, I'm here.
885, Hurry up!
886, Yes.
887,Why didn't you crawl out!
888,Sir?
889,Can you help me?
890,Sir...
891,I warned all of you!
892,What happened?
893,You didn't see it!
894,Stop it!
895,Captain!
896,Be quiet!
897,What's going on?
898,I'm not sure.
899," If you don't, who knows?"
900, Be quiet.
901,We're trying.
902,Please go inside and wait.
903,"Go in, please."
904,Mother!
905,"If there was an explosion, we should go far away."
906,Shut up and stay put!
907,"Calm down, folks!"
908,We need an order in times like this.
909,Don't worry and please wait inside.
910,That's best.
911,Go in.
912,"Minjae, let's go."
913,Captain?
914,What happened?
915,The containment chamber exploded.
916,There's serious damage.
917,It's hell inside.
918, Then get inside!
919, We want to but...
920,Radiation level is over 300.
921,It'll be higher inside.
922,"Even with full armor on, we'll be exposed."
923, Take them to ambulances!
924, Come out!
925,Come out! Hurry!
926,Jaehyuk!
927,Where are you?
928,Move away!
929,Jaehyuk!
930,You can't go inside!
931,My family is inside!
932,Radiation is too high!
933,Let go of me!
934,Jaehyuk!
935,Pardon?
936,What?
937,How's the rescue?
938,All nearby rescue teams are sent.
939,The rescue is being done quickly.
940,I'll report on the number of fatalities.
941,What about the repair?
942,Pouring coolant through the roof is the only way.
943,When radiation levels drop...
944,We should go in to secure water routes.
945,Minister?
946,Cool the fuel rods at all costs!
947,We're almost there!
948,Hurry!
949,Hang in there.
950,Where were you?
951,Near the tank.
952,Are there more?
953,People are all injured!
954,Help us!
955,Let's get out!
956, Help!
957, Over here!
958, Rescue team!
959, Here!
960,Stop!
961,Stop!
962, Help us!
963, Over here!
964,Rescue team! Help!
965,Hurry!
966, Help us!
967, This way!
968,Help us!
969,Go!
970,What are you doing?
971,People are dying inside!
972,The radiation level is too high.
973,We can't go in.
974,Let's go! Hurry!
975,No!
976,What are you doing?
977,Gilseop!
978,Pour water there!
979,The radiation will drop.
980,"We need to decontaminate first, then find a way in."
981,Why are you standing here?
982,Please rescue!
983,We're doing the best we can.
984,Go inside now!
985, Don't do this!
986, Let's go!
987,You're the rescue team!
988,People are inside!
989,Jaehyuk!
990,Jaehyuk!
991,Yeonju!
992,Why are you here?
993,Are you hurt?
994,I'm fine.
995,Are you okay?
996,I'm okay.
997,How's my family?
998,They're at the shelter.
999,Let's go.
1000,Help!
1001,There are more inside.
1002,Do not enter the site!
1003,Stand by!
1004,Let's go.
1005,Yeonju.
1006,Take my family and go far away.
1007,As far as you can.
1008,What?
1009,Sir?
1010,Take Gilseop and go!
1011,You go too.
1012,Where are you going?
1013,Are you nuts?
1014,Why go back in there?
1015,Jaehyuk! No!
1016,Friends are still there!
1017,I must get them out!
1018,Why you?
1019,The rescue team is here!
1020,Come back!
1021,They can't go inside!
1022,Just go! You too!
1023,Don't go inside!
1024,You'll die!
1025,"Just go, Yeonju!"
1026,No!
1027, Go!
1028, You can't be here!
1029,Jaehyuk!
1030,No! Jaehyuk! No!
1031,What are you doing?
1032,Go save them!
1033,Hurry!
1034,There are people inside!
1035,Listen!
1036,That won't cool down on its own!
1037,We'll die!
1038,Jaehyuk!
1039,Pull the lady out!
1040, The radiation level is rising!
1041, Damn it!
1042,"Team 1, find a way in!"
1043,"Team 2 and 3, prepare to pump water!"
1044, But the radiation...
1045, You heard him!
1046,It won't cool down on its own!
1047,We'll die either way.
1048,Going in or doing nothing!
1049,"Yes, sir."
1050,Heard that?
1051,We're all going in!
1052,Take positions!
1053,Take positions!
1054,We'll go in too!
1055,Come when the radiation drops!
1056,Careful please!
1057,Gilseop...
1058,Only the exposed!
1059,I was at the plant too!
1060,Move!
1061,Gilseop!
1062,Gilseop!
1063,Check his vitals!
1064,Stay back!
1065,Sterilize him!
1066,What's his reading?
1067,Hold his legs!
1068,Nurse!
1069,We're out of anesthetics!
1070,Give him painkillers!
1071,Nurse!
1072,Hurry!
1073,He lapsed into dyspnea!
1074,Hydrate him!
1075,"Can you hear me, sir?"
1076,Gilseop...
1077,High fever!
1078,Sterilizer!
1079,Ready!
1080,Wrap him up!
1081,Yes.
1082,Gilseop...
1083,There was an explosion!
1084,What do you mean?
1085,I went to the plant!
1086,There was an explosion!
1087,That's crazy.
1088,See? I'm covered in dust.
1089,Measure the radiation.
1090,We can't stay here!
1091,Mother!
1092,Attention please.
1093,We are awaiting updates on the situation.
1094,"Meanwhile, please let the agents know if there is anything you need."
1095,"If you're ill, please go see medical team."
1096,Where'd you go?
1097,There was an explosion at the plant.
1098, No!
1099, What?
1100,Are you serious?
1101,Yes.
1102,It can't be!
1103,I just saw it!
1104,Oh no!
1105,My dear god!
1106,What now?
1107,To where?
1108,Anywhere far away.
1109, Oh no!
1110, I told you!
1111,Listen everyone!
1112,The plant exploded!
1113,What?
1114,We gotta get out of here.
1115,Are you serious?
1116,I just came from there.
1117,The roof of unit 1 is gone!
1118, Oh no!
1119, Radiation is leaking.
1120,"If we stay, we'll die!"
1121,What about Jaehyuk?
1122,Yeonju!
1123,Is my son safe?
1124,Don't worry. He's fine.
1125,That's a relief.
1126,Why didn't he come?
1127,It's crazy there.
1128,He'll come soon.
1129,How can this happen?
1130,Get out! Hurry!
1131,Run! Hurry!
1132,What is it?
1133,You bastards!
1134,You jerks!
1135,Open the gates!
1136,Trying to kill us?
1137,"Captain, how could you?"
1138,How can you trap us?
1139,Open the gates!
1140,We're no criminals!
1141,Let us out!
1142,Open up!
1143,Let us out!
1144,The radiation is coming!
1145,Go calm them down!
1146,Why's my phone not working?
1147,No service.
1148,There's no service.
1149, Help!
1150, Hold on!
1151,Help.
1152,Help me!
1153,Somebody help!
1154,Jintaek!
1155, Jintaek!
1156, Bro!
1157,Are you okay?
1158,I can't move my legs.
1159,I'll get you out!
1160,It's coolant!
1161,Get him out now!
